time,route1,route2,route3,route4,route5,route6,route7,route8,route9,route10
174,0.680231832,0.911094995,0.887628829,0.899810911,1.002879279,0.803536837,0.794233534,0.605291391,0.816558959,0.736758258
175,0.686282883,0.911868468,0.891948649,0.902884384,1.005883784,0.80663994,0.800948949,0.605778078,0.818532132,0.746244144
176,0.677849049,0.915664264,0.891331532,0.902336336,1.008888288,0.807552052,0.804586587,0.605544044,0.820505305,0.75573003
177,0.669129329,0.91946006,0.887011712,0.901058258,1.011892793,0.808420921,0.808224224,0.60531001,0.822216216,0.764932432
178,0.66040961,0.923255856,0.882691892,0.89978018,1.018594595,0.80928979,0.811861862,0.605997297,0.823881081,0.770662162
179,0.66076997,0.931281481,0.879368468,0.900761962,1.02557027,0.813945946,0.816594995,0.607501802,0.825545946,0.776391892
180,0.664028228,0.939474074,0.87753964,0.903622422,1.032545946,0.819810811,0.821371371,0.609006306,0.827641341,0.782121622
181,0.667286486,0.947666667,0.875710811,0.906482883,1.038548649,0.825675676,0.826147748,0.608709009,0.830015315,0.781310811
182,0.674217017,0.951756557,0.875136036,0.908346947,1.036118919,0.828832032,0.827606507,0.60687017,0.832389289,0.780037538
183,0.684333133,0.954824825,0.878793694,0.907373173,1.033689189,0.829638839,0.828239139,0.605031331,0.830985085,0.778764264
184,0.694449249,0.957893093,0.882451351,0.906399399,1.031259459,0.830445646,0.828871772,0.597092492,0.822969069,0.781501802
185,0.70206026,0.9607996,0.885889189,0.905425626,1.028721622,0.830203804,0.833184484,0.58412032,0.814953053,0.78528979
186,0.70417037,0.963614815,0.8857,0.907651852,1.0259,0.827659259,0.839574074,0.571148148,0.807548148,0.789077778
187,0.70628048,0.96643003,0.885510811,0.909964565,1.023078378,0.825114715,0.845963664,0.562663063,0.804619219,0.792679279
188,0.708404605,0.968625526,0.885321622,0.912277277,1.020256757,0.823055055,0.850766166,0.557748348,0.80169029,0.796180781
189,0.71066987,0.970143844,0.892645045,0.916159059,1.016755856,0.825878879,0.853834434,0.552833634,0.798761361,0.799682282
190,0.712935135,0.971662162,0.900937838,0.920754054,1.012418919,0.828702703,0.856902703,0.550397297,0.800481081,0.801805405
191,0.7152004,0.973530831,0.909230631,0.925349049,1.008081982,0.831526527,0.85944044,0.549862362,0.802855055,0.802601201
192,0.720239139,0.976156256,0.910316216,0.928551852,1.003745045,0.830526727,0.860832232,0.549327427,0.805229029,0.803396997
193,0.725700601,0.978781682,0.908518919,0.929677778,1.000089189,0.828944144,0.862224024,0.549330631,0.803191592,0.803806306
194,0.731162062,0.981647447,0.906721622,0.930803704,0.99684955,0.827361562,0.863826727,0.549731832,0.798597798,0.803551652
195,0.736062963,0.985822823,0.906413514,0.932269469,0.99360991,0.830083283,0.866578679,0.550133033,0.794004004,0.803296997
196,0.740655556,0.989998198,0.907359459,0.936347147,0.99037027,0.835172372,0.869330631,0.550651351,0.791908709,0.80395045
197,0.745248148,0.994173574,0.908305405,0.940424825,0.98882973,0.840261461,0.872082583,0.551253153,0.793727728,0.807706607
198,0.748437638,0.994765766,0.908302703,0.944502503,0.987732432,0.844524424,0.877411912,0.551854955,0.795546747,0.811462763
199,0.74970991,0.995335135,0.906694595,0.950144144,0.986635135,0.847658559,0.882757658,0.551525225,0.796987387,0.815083784
200,0.750982182,0.995904505,0.905086486,0.956108509,0.985537838,0.850792693,0.888103403,0.550555656,0.796216617,0.817248348
201,0.752602002,0.99213003,0.904405405,0.962072873,0.985298198,0.853542042,0.889684484,0.549586086,0.795445846,0.819412913
202,0.755612012,0.98748018,0.907432432,0.965658859,0.985089189,0.854752252,0.890506907,0.5492,0.794675075,0.821577477
203,0.758622022,0.98283033,0.910459459,0.967241241,0.98488018,0.855962462,0.891329329,0.5492,0.791205005,0.823772072
204,0.761632032,0.977671171,0.913381081,0.968823624,0.985013514,0.857172673,0.890581381,0.5492,0.787443644,0.825968468
205,0.762336937,0.972262162,0.912718919,0.968500901,0.987286486,0.862052853,0.889063063,0.554407207,0.783682282,0.828164865
206,0.762988589,0.966853153,0.912056757,0.962658258,0.989559459,0.867017818,0.887544745,0.562932733,0.78496036,0.83031021
207,0.76364024,0.965618218,0.911394595,0.956815616,0.991832432,0.871982783,0.888008709,0.571458258,0.788845045,0.832442943
208,0.764455856,0.968401802,0.901408108,0.950972973,0.993586486,0.874254054,0.890381081,0.574472072,0.79272973,0.834575676
209,0.765324725,0.971185385,0.889867568,0.952837538,0.994187387,0.87565045,0.892753453,0.574104304,0.795384384,0.838116817
210,0.766193594,0.972911912,0.878327027,0.954937237,0.994788288,0.877046847,0.893826527,0.573736537,0.796309309,0.842382282
211,0.767574474,0.972658859,0.869489189,0.957036937,0.995389189,0.878426727,0.892466366,0.572590991,0.797234234,0.846647748
212,0.769405305,0.972405806,0.86189009,0.958574474,0.993669369,0.879792092,0.891106206,0.570986186,0.797395195,0.848683483
213,0.771236136,0.971928328,0.854290991,0.959852553,0.989463063,0.881157457,0.889852352,0.569381381,0.79388048,0.848651652
214,0.773268769,0.970473273,0.838810811,0.961130631,0.985256757,0.881878979,0.889061562,0.572062162,0.790365766,0.84861982
215,0.775751251,0.969018218,0.815887387,0.961415516,0.98105045,0.881165265,0.888270771,0.577177477,0.786851051,0.849885285
