Fx,Tx,Fy,Ty,Fz,Tz
23.4105,1.0743,0.2278,-2.0816,-111.8609,0.6855
23.2557,0.7911,0.0939,-1.921,-119.4212,0.6811
23.1614,0.4945,-0.1794,-1.7197,-128.4081,0.677
23.34,0.8197,-0.3879,-1.904,-118.9791,0.6758
23.027,0.3808,-1.0257,-1.664,-131.2194,0.6666
23.2618,0.6707,-1.1972,-1.8282,-122.8176,0.6682
22.9935,0.5927,-1.2557,-1.7841,-125.066,0.6742
23.1257,0.5573,-1.7845,-1.7643,-126.0574,0.6661
23.0214,0.6421,-1.6845,-1.8123,-123.6072,0.6714
22.7891,0.493,-2.49,-1.7288,-127.8506,0.647
22.8969,0.6838,-2.462,-1.8447,-121.9191,0.663
22.8315,0.7048,-2.8521,-1.8484,-121.0712,0.6547
22.7802,1.0149,-3.2708,-2.0499,-111.417,0.6309
22.3734,0.2651,-3.6598,-1.6333,-132.6857,0.6426
22.4467,0.5334,-3.6568,-1.7936,-124.4945,0.6386
22.3326,0.5965,-4.0796,-1.8381,-122.212,0.6272
22.3542,0.7651,-4.4413,-1.9502,-115.8341,0.618
22.3903,0.9629,-4.8888,-2.0709,-110.2842,0.6201
22.2103,0.6376,-5.031,-1.8782,-119.4832,0.616
22.3857,0.9626,-5.2365,-2.0543,-109.8414,0.5979
22.0288,0.7146,-5.5828,-1.9307,-116.7832,0.6046
21.7563,0.2049,-6.0118,-1.6672,-130.8821,0.6011
21.845,0.5088,-6.092,-1.8311,-121.8637,0.5914
21.9553,0.7136,-6.3201,-1.9389,-115.7033,0.5823
22.0529,0.8904,-6.4675,-2.0389,-110.5785,0.5872
21.827,0.4802,-6.7122,-1.7982,-122.2289,0.5863
21.588,0.3169,-7.0817,-1.7147,-126.4971,0.5645
21.635,0.5429,-7.3518,-1.8344,-119.7212,0.5609
21.9474,0.8327,-7.4791,-2.0066,-110.9124,0.5653
21.8309,0.7545,-7.6197,-1.9708,-112.7421,0.5572
