time,route1,route2,route3,route4,route5,route6,route7,route8
229,-4.56857686,-4.387172541,-4.14260481,-4.398801188,-4.54108102,-4.097445519,-3.997864906,-4.024531268
230,-4.575444266,-4.390423386,-4.147866039,-4.406968314,-4.503333166,-4.093779862,-4.010281161,-4.034547109
231,-4.584351509,-4.395993236,-4.155495697,-4.414755997,-4.4592712,-4.105554806,-4.020155802,-4.046721093
232,-4.593247184,-4.404703201,-4.166191626,-4.422918848,-4.412342711,-4.128337314,-4.025893342,-4.059578045
233,-4.600017557,-4.416062016,-4.177827694,-4.432006705,-4.364805292,-4.156666983,-4.027983002,-4.071308811
234,-4.603518123,-4.428527272,-4.188070098,-4.441192795,-4.317996952,-4.185223918,-4.028583754,-4.080231664
235,-4.606015979,-4.440527045,-4.195307233,-4.449083079,-4.273231838,-4.211530398,-4.029901447,-4.086507363
236,-4.610528461,-4.450776403,-4.200846014,-4.45429947,-4.230629684,-4.235750018,-4.033858556,-4.091682909
237,-4.619928723,-4.459806626,-4.206730499,-4.456644321,-4.18531865,-4.258146635,-4.040584186,-4.097339155
238,-4.634059782,-4.468857391,-4.214872721,-4.45782046,-4.131123147,-4.278675416,-4.049507959,-4.104766158
