time,Fx,Tx,Fy
741,-23.1746,2.11994,-36.5387
742,-22.3976,2.09166,-36.1811
743,-21.6627,2.08961,-36.1551
744,-21.0108,2.09348,-36.2042
745,-20.389,2.10054,-36.2938
746,-19.6691,2.08459,-36.0912
747,-18.9742,2.07669,-35.9905
748,-18.2705,2.06647,-35.8598
749,-17.7246,2.03368,-35.4377
750,-17.2991,2.00809,-35.1052
751,-16.9021,2.03769,-35.4895
752,-16.6055,2.00356,-35.046
753,-16.2565,1.98119,-34.7526
754,-16.0737,1.9463,-34.2909
755,-14.8255,1.97524,-34.6742
756,-14.4348,1.96026,-34.4762
757,-14.0641,1.94842,-34.3191
758,-13.7078,1.92092,-33.9516
759,-13.2169,1.92078,-33.9497
760,-12.8673,1.89135,-33.553
761,-12.5317,1.87548,-33.3376
762,-12.5664,1.83792,-32.8234
763,-12.3161,1.80835,-32.4144
764,-12.3743,1.7889,-32.1432
765,-12.1249,1.75631,-31.6853
766,-12.0687,1.73183,-31.3384
767,-11.8428,1.69571,-30.8218
768,-11.7355,1.66616,-30.3949
769,-11.5644,1.643,-30.0577
770,-11.5603,1.60692,-29.5279
771,-11.466,1.58003,-29.1292
772,-11.2576,1.557,-28.7854
773,-11.1595,1.53293,-28.4236
774,-11.0154,1.49656,-27.8721
775,-11.0037,1.45792,-27.28
776,-11.0227,1.40358,-26.4365
777,-11.0609,1.36719,-25.8647
778,-10.9657,1.33976,-25.4298
779,-10.9367,1.30613,-24.8926
780,-10.9546,1.26713,-24.2634
781,-10.9617,1.22421,-23.5639
782,-11.7075,1.13655,-22.1117
783,-11.4706,1.10725,-21.6195
784,-11.3479,1.06981,-20.9855
785,-11.2866,1.03879,-20.4561
786,-11.1964,1.00592,-19.8913
787,-11.2641,0.964193,-19.1683
788,-11.341,0.929528,-18.5628
789,-11.4849,0.900253,-18.048
790,-11.6326,0.864453,-17.4144
791,-11.8594,0.840813,-16.9936
792,-12.0587,0.807381,-16.3953
793,-12.2927,0.775601,-15.823
794,-12.4745,0.757271,-15.4915
795,-12.6564,0.734923,-15.0858
796,-12.7856,0.716598,-14.752
797,-12.8215,0.706832,-14.5737
798,-12.9772,0.696176,-14.3788
799,-13.079,0.683078,-14.1388
800,-13.1315,0.678642,-14.0574
801,-13.3175,0.662247,-13.756
802,-13.4534,0.657684,-13.672
803,-13.6592,0.64003,-13.3464
804,-13.8623,0.633488,-13.2255
805,-14.0516,0.622288,-13.0183
806,-14.2611,0.611269,-12.8141
807,-14.4281,0.605282,-12.703
808,-14.5792,0.601658,-12.6357
809,-14.7427,0.595232,-12.5163
810,-14.9089,0.584231,-12.3116
811,-15.0903,0.58684,-12.3601
812,-15.2146,0.580874,-12.249
813,-15.4296,0.574384,-12.1281
814,-15.5891,0.568814,-12.0241
815,-15.8604,0.560716,-11.8729
816,-16.2011,0.551153,-11.6942
817,-16.5897,0.547168,-11.6196
818,-16.9097,0.538171,-11.4511
819,-17.3012,0.532637,-11.3473
820,-17.6612,0.521008,-11.1291
821,-18.0611,0.515175,-11.0195
822,-18.5151,0.513876,-10.9951
823,-18.9857,0.502615,-10.7832
824,-19.4093,0.496257,-10.6635
825,-19.8814,0.48828,-10.5131
826,-20.398,0.484291,-10.4378
827,-20.9249,0.482889,-10.4114
828,-21.5013,0.483346,-10.42
829,-22.0011,0.482611,-10.4061
830,-22.5639,0.487222,-10.4931
831,-23.0816,0.495003,-10.6398
832,-23.5719,0.50532,-10.8341
833,-23.9942,0.517547,-11.0641
834,-24.484,0.523317,-11.1724
835,-24.845,0.53387,-11.3705
836,-25.2034,0.540657,-11.4977
837,-25.5785,0.548519,-11.6449
838,-25.9171,0.555951,-11.7839
839,-26.293,0.560241,-11.8641
840,-26.6335,0.567684,-12.0031
841,-26.9657,0.579072,-12.2154
842,-27.2809,0.588785,-12.3963
843,-27.5701,0.596762,-12.5447
844,-27.8352,0.61019,-12.7941
845,-28.118,0.620615,-12.9873
846,-28.3638,0.636086,-13.2736
847,-28.6054,0.657486,-13.6684
848,-28.8478,0.677402,-14.0346
849,-29.0962,0.699352,-14.437
850,-29.3498,0.720991,-14.8322
851,-29.6513,0.743194,-15.2362
852,-29.9117,0.758219,-15.5087
853,-30.1946,0.77355,-15.786
854,-30.4934,0.792153,-16.1215
855,-30.7449,0.818392,-16.5927
856,-31.0021,0.844844,-17.0655
857,-31.2768,0.873307,-17.5715
858,-31.5532,0.903844,-18.1113
859,-31.8218,0.934032,-18.6417
860,-32.1185,0.962208,-19.1337
861,-32.4204,0.998944,-19.7708
862,-32.7396,1.03374,-20.3697
863,-33.0602,1.06305,-20.8704
864,-33.3194,1.09448,-21.4039
865,-33.5677,1.11874,-21.8128
866,-33.7493,1.14258,-22.2126
867,-33.9429,1.16735,-22.6255
868,-34.1041,1.19513,-23.0856
869,-34.1816,1.22328,-23.5486
870,-34.3287,1.25502,-24.0668
871,-34.4524,1.28408,-24.5376
872,-34.5263,1.31426,-25.0228
873,-34.5978,1.34468,-25.5081
874,-34.6183,1.37544,-25.9948
875,-34.6075,1.40378,-26.4397
876,-34.5872,1.42031,-26.6976
877,-34.48,1.45575,-27.2465
878,-34.3851,1.48148,-27.6418
879,-34.2309,1.51889,-28.2113
880,-34.0886,1.54636,-28.6257
881,-33.8755,1.57094,-28.9937
882,-33.6256,1.59841,-29.402
883,-33.3679,1.63529,-29.9449
884,-33.0672,1.66389,-30.3619
885,-32.7131,1.69523,-30.8149
886,-32.3411,1.72834,-31.2888
887,-31.9932,1.76513,-31.8097
888,-31.5996,1.79308,-32.2017
889,-31.163,1.81786,-32.5463
890,-30.6945,1.84837,-32.967
891,-30.1515,1.8667,-33.2179
892,-29.5558,1.89272,-33.5717
893,-28.9262,1.90499,-33.7374
894,-28.2319,1.94077,-34.2172
895,-27.5805,1.99502,-34.9342
896,-26.8141,2.01432,-35.1863
897,-26.0758,2.03681,-35.4782
898,-25.3526,2.04671,-35.606
899,-24.6455,2.06802,-35.8797
900,-23.9564,2.07111,-35.9192
901,-23.3881,2.08086,-36.0437
902,-22.8282,2.08246,-36.064
903,-22.2976,2.0848,-36.0939
904,-21.8299,2.08392,-36.0826
905,-21.306,2.08348,-36.0771
906,-20.8642,2.07351,-35.9499
907,-20.4312,2.07189,-35.9292
908,-20.0535,2.07016,-35.9071
909,-19.6277,2.06308,-35.8163
910,-19.2482,2.05439,-35.7049
911,-18.9318,2.04664,-35.6051
912,-18.6836,2.0261,-35.3395
913,-18.5116,2.02111,-35.2747
914,-18.3382,2.00517,-35.0671
915,-18.2556,1.98399,-34.7894
916,-18.1896,1.95492,-34.4053
917,-18.1451,1.93568,-34.1492
918,-18.1172,1.90749,-33.771
919,-18.0769,1.88364,-33.4485
920,-17.9456,1.86719,-33.2246
921,-17.7943,1.85463,-33.0529
922,-17.6567,1.83731,-32.815
923,-17.4788,1.82093,-32.5888
924,-17.2761,1.80569,-32.3774
925,-17.09,1.78588,-32.101
926,-16.873,1.76473,-31.8041
927,-16.6787,1.74482,-31.5228
928,-16.5365,1.72325,-31.2163
929,-16.3615,1.69709,-30.8416
930,-16.1302,1.66296,-30.3485
931,-15.9453,1.63157,-29.8905
932,-15.7948,1.60619,-29.5171
933,-15.5848,1.56994,-28.9789
934,-15.3879,1.54454,-28.5984
935,-15.0924,1.51124,-28.0953
936,-14.8361,1.48217,-27.6524
937,-14.5177,1.45883,-27.294
938,-14.2366,1.41571,-26.6258
939,-13.9241,1.38224,-26.1019
940,-13.5097,1.3401,-25.4353
941,-13.4418,1.30432,-24.8635
942,-13.1573,1.26084,-24.1614
943,-13.2681,1.20787,-23.2955
944,-13.1625,1.15097,-22.3527
945,-13.098,1.09954,-21.4893
946,-12.9819,1.05277,-20.6952
947,-12.9459,1.00463,-19.869
948,-12.8739,0.962973,-19.147
949,-12.8811,0.917561,-18.3527
950,-12.9143,0.876473,-17.6277
951,-12.9014,0.839679,-16.9734
952,-12.9354,0.806499,-16.3794
953,-12.9117,0.782313,-15.9442
954,-12.9607,0.760908,-15.5574
955,-13.0238,0.748522,-15.3329
956,-13.1105,0.727036,-14.9423
957,-13.1973,0.709788,-14.6277
958,-13.3433,0.68581,-14.1889
959,-13.4895,0.673601,-13.9648
960,-13.6268,0.648865,-13.5095
961,-13.7964,0.633316,-13.2224
962,-13.9757,0.618277,-12.944
963,-14.0558,0.605993,-12.7162
964,-14.2405,0.589772,-12.4147
965,-14.3478,0.571824,-12.0803
966,-14.5202,0.555305,-11.7718
967,-14.7098,0.53808,-11.4494
968,-14.95,0.522167,-11.1509
969,-15.1613,0.505256,-10.8329
970,-15.3945,0.488106,-10.5098
971,-15.519,0.477334,-10.3065
972,-15.6876,0.470183,-10.1714
973,-15.8815,0.463337,-10.042
974,-16.0227,0.45367,-9.859
975,-16.2705,0.439797,-9.59608
976,-16.628,0.433187,-9.47065
977,-16.9214,0.422656,-9.27066
978,-17.3565,0.407204,-8.97676
979,-17.826,0.400082,-8.84116
980,-18.3325,0.385192,-8.55731
981,-18.7574,0.387731,-8.60574
982,-19.3021,0.377423,-8.40903
983,-19.5718,0.38986,-8.64634
984,-19.8269,0.391134,-8.67064
985,-20.0284,0.3951,-8.74623
986,-20.3306,0.397784,-8.79737
987,-20.58,0.397953,-8.8006
988,-20.8203,0.395394,-8.75183
989,-21.0987,0.384753,-8.54893
990,-21.4261,0.379833,-8.45504
991,-21.7789,0.373713,-8.33818
992,-22.1651,0.372778,-8.32034
993,-22.5962,0.377058,-8.40207
994,-23.0144,0.381305,-8.48314
995,-23.4946,0.381366,-8.4843
996,-23.9331,0.386492,-8.5821
997,-24.4084,0.387664,-8.60446
998,-24.9098,0.396452,-8.77199
999,-25.31,0.406755,-8.96822
1000,-25.6705,0.415144,-9.12784
1001,-25.995,0.421796,-9.2543
1002,-26.2894,0.432039,-9.44886
1003,-26.6009,0.434764,-9.5006
1004,-26.889,0.449372,-9.77759
1005,-27.1734,0.455401,-9.89179
1006,-27.3949,0.463851,-10.0517
1007,-27.6536,0.474847,-10.2596
1008,-27.8413,0.477867,-10.3166
1009,-28.0413,0.487334,-10.4953
1010,-28.2322,0.493334,-10.6084
1011,-28.4408,0.506534,-10.857
1012,-28.6997,0.522206,-11.1516
1013,-28.9097,0.540218,-11.4894
1014,-29.1208,0.55717,-11.8067
1015,-29.2907,0.577282,-12.1821
1016,-29.5363,0.597648,-12.5612
1017,-29.7845,0.615987,-12.9016
1018,-30.0947,0.637403,-13.2979
1019,-30.4399,0.661461,-13.7416
1020,-30.7882,0.684928,-14.1728
1021,-31.1397,0.71036,-14.6382
1022,-31.4992,0.738244,-15.1462
1023,-31.8817,0.76886,-15.7012
1024,-32.2482,0.796414,-16.1982
1025,-32.586,0.825039,-16.7118
1026,-32.92,0.854947,-17.2455
1027,-33.2009,0.881963,-17.7249
1028,-33.4855,0.913482,-18.281
1029,-33.7754,0.942902,-18.7969
1030,-34.0146,0.97685,-19.3883
1031,-34.2627,1.00311,-19.8428
1032,-34.4726,1.02797,-20.2707
1033,-34.6248,1.04683,-20.5937
1034,-34.7465,1.06935,-20.9777
1035,-34.8023,1.08634,-21.2661
1036,-34.8665,1.10642,-21.6054
1037,-34.9145,1.12021,-21.8375
1038,-34.9101,1.13945,-22.1603
1039,-34.9129,1.16112,-22.5218
1040,-34.9155,1.1794,-22.8254
1041,-34.9178,1.20099,-23.1822
1042,-34.8911,1.2269,-23.6078
1043,-34.7889,1.25063,-23.9954
1044,-34.6902,1.27892,-24.4542
1045,-34.5664,1.2983,-24.7668
1046,-34.3953,1.31787,-25.0807
1047,-34.1848,1.35526,-25.676
1048,-33.8983,1.3929,-26.2692
1049,-33.5865,1.43934,-26.993
1050,-33.2342,1.47312,-27.5137
1051,-32.8436,1.51209,-28.1082
1052,-32.4132,1.54779,-28.6472
1053,-32.0188,1.58241,-29.1646
1054,-31.577,1.62551,-29.8015
1055,-31.1246,1.65911,-30.2926
1056,-30.6243,1.70051,-30.8907
1057,-30.138,1.73976,-31.4511
1058,-29.5943,1.78008,-32.0198
1059,-29.0039,1.82717,-32.6752
1060,-28.3932,1.85525,-33.0614
1061,-27.7554,1.87819,-33.3744
1062,-27.1316,1.89261,-33.5701
1063,-26.5143,1.90895,-33.7907
1064,-25.9343,1.92305,-33.9802
1065,-25.285,1.93704,-34.1673
1066,-24.6706,1.94357,-34.2545
1067,-24.0187,1.93806,-34.181
1068,-23.4035,1.94846,-34.3195
1069,-22.8434,1.9385,-34.1869
1070,-22.2922,1.94307,-34.2478
1071,-21.7946,1.9412,-34.2229
1072,-21.2562,1.93702,-34.1671
1073,-20.8944,1.93203,-34.1004
1074,-20.3926,1.93287,-34.1117
1075,-19.9131,1.88567,-33.4761
1076,-19.4593,1.86281,-33.1648
1077,-18.9641,1.92731,-34.0373
1078,-18.4888,1.92016,-33.9415
1079,-18.0098,1.90574,-33.7475
1080,-17.5902,1.89672,-33.6257
1081,-17.2261,1.88387,-33.4516
1082,-16.9392,1.85882,-33.1103
1083,-16.6022,1.84074,-32.8623
1084,-16.3421,1.81871,-32.5581
1085,-16.0626,1.78481,-32.0861
1086,-15.6882,1.76032,-31.742
1087,-15.5059,1.71987,-31.1679
1088,-14.9732,1.69772,-30.8506
1089,-15.1772,1.64858,-30.1392
1090,-14.8517,1.61733,-29.6813
1091,-13.6806,1.62471,-29.7898
1092,-13.3719,1.59172,-29.3029
1093,-13.2421,1.55013,-28.6824
1094,-12.9698,1.52481,-28.3009
1095,-12.6875,1.48555,-27.7041
1096,-13.3278,1.39966,-26.3751
1097,-13.1861,1.34943,-25.5834
1098,-12.9247,1.30971,-24.95
1099,-12.6542,1.26998,-24.3096
1100,-12.425,1.23501,-23.7406
1101,-12.1408,1.19519,-23.0865
1102,-11.8694,1.16648,-22.611
1103,-11.6984,1.1275,-21.9601
1104,-11.5281,1.09351,-21.3874
1105,-11.3845,1.05261,-20.6924
1106,-11.227,1.02092,-20.1496
1107,-11.2233,0.981598,-19.4706
1108,-11.121,0.943531,-18.8079
1109,-11.1767,0.904578,-18.1243
1110,-11.2002,0.864769,-17.42
1111,-11.2219,0.828321,-16.7705
1112,-11.2403,0.791811,-16.1153
1113,-11.2432,0.765378,-15.6383
1114,-11.275,0.738979,-15.1596
1115,-11.3205,0.717375,-14.7662
1116,-11.4605,0.690935,-14.2829
1117,-11.5486,0.675924,-14.0075
1118,-11.6207,0.665303,-13.8123
1119,-11.7474,0.654219,-13.6082
1120,-11.8867,0.631371,-13.1864
1121,-12.0446,0.615263,-12.8881
1122,-12.1979,0.600257,-12.6097
1123,-12.2969,0.594111,-12.4954
1124,-12.4912,0.57526,-12.1444
1125,-12.6463,0.563532,-11.9255
1126,-12.7939,0.550036,-11.6733
1127,-12.8602,0.542447,-11.5312
1128,-12.9284,0.538113,-11.45
1129,-13.1143,0.526301,-11.2285
1130,-13.2491,0.52348,-11.1755
1131,-13.425,0.510921,-10.9395
1132,-13.7069,0.499577,-10.726
1133,-13.9372,0.494683,-10.6338
1134,-14.1917,0.485461,-10.4599
1135,-14.5847,0.475064,-10.2636
1136,-14.8362,0.466083,-10.0939
1137,-15.1387,0.452131,-9.82986
1138,-15.3972,0.447422,-9.74063
1139,-15.5095,0.445723,-9.70843
1140,-15.6667,0.439469,-9.58986
1141,-15.8141,0.434677,-9.49893
1142,-15.9637,0.426986,-9.35292
1143,-16.1333,0.424245,-9.30084
1144,-16.2737,0.421741,-9.25326
1145,-16.5568,0.414068,-9.10738
1146,-16.9084,0.405951,-8.95293
1147,-17.236,0.395507,-8.754
1148,-17.6744,0.380233,-8.46268
1149,-18.1908,0.370065,-8.26851
1150,-18.7403,0.359192,-8.06065
1151,-19.4137,0.355304,-7.98627
1152,-19.9711,0.356158,-8.00261
1153,-20.4924,0.358899,-8.05505
1154,-21.0485,0.365337,-8.17815
1155,-21.5626,0.37386,-8.341
1156,-22.1497,0.382282,-8.50178
1157,-22.7337,0.391705,-8.68151
1158,-23.1955,0.391783,-8.683
1159,-23.6684,0.398796,-8.81667
1160,-24.1019,0.401563,-8.86937
1161,-24.4691,0.401415,-8.86654
1162,-24.7674,0.405493,-8.94419
1163,-25.0089,0.41134,-9.05547
1164,-25.1985,0.419002,-9.2012
1165,-25.3142,0.425434,-9.32343
1166,-25.4386,0.43466,-9.49861
1167,-25.4913,0.446471,-9.72262
1168,-25.5713,0.453795,-9.86137
1169,-25.5943,0.462885,-10.0334
1170,-25.6544,0.469566,-10.1598
1171,-25.7236,0.474738,-10.2575
1172,-25.8437,0.482071,-10.3959
1173,-26.0005,0.486825,-10.4856
1174,-26.1673,0.499732,-10.7289
1175,-26.3985,0.510366,-10.9291
1176,-26.6441,0.52237,-11.1547
1177,-26.924,0.535934,-11.4092
1178,-27.2136,0.546683,-11.6105
1179,-27.4714,0.562784,-11.9116
1180,-27.7346,0.570184,-12.0497
1181,-27.9983,0.580413,-12.2404
1182,-28.2618,0.594731,-12.5069
1183,-28.5208,0.612708,-12.8408
1184,-28.7521,0.631475,-13.1883
1185,-29.008,0.65308,-13.5872
1186,-29.2815,0.672706,-13.9484
1187,-29.5771,0.703899,-14.5201
1188,-29.91,0.728121,-14.9621
1189,-30.2485,0.761157,-15.5619
1190,-30.5288,0.786521,-16.02
1191,-30.8036,0.809614,-16.4353
1192,-31.0827,0.844691,-17.0628
1193,-31.3979,0.866331,-17.4478
1194,-31.6849,0.893607,-17.9307
1195,-31.9854,0.916893,-18.341
1196,-32.2576,0.939415,-18.7359
1197,-32.5066,0.96394,-19.1639
1198,-32.7504,0.985329,-19.5353
1199,-32.9526,1.00962,-19.9551
1200,-33.1355,1.03338,-20.3634
1201,-33.2925,1.06034,-20.8243
1202,-33.4374,1.08302,-21.2098
1203,-33.5582,1.10902,-21.6493
1204,-33.6496,1.13356,-22.0616
1205,-33.7313,1.15233,-22.3753
1206,-33.7625,1.17774,-22.7979
1207,-33.7736,1.20168,-23.1936
1208,-33.7928,1.22818,-23.6288
1209,-33.7991,1.24811,-23.9543
1210,-33.7362,1.26586,-24.2428
1211,-33.6435,1.28751,-24.593
1212,-33.4698,1.31207,-24.9878
1213,-33.2263,1.34644,-25.5361
1214,-32.9719,1.38153,-26.0906
1215,-32.679,1.41369,-26.5943
1216,-32.3451,1.45145,-27.1802
1217,-31.9897,1.487,-27.7262
1218,-31.6169,1.52299,-28.2734
1219,-31.237,1.55891,-28.8139
1220,-30.8481,1.59001,-29.2775
1221,-30.4468,1.62315,-29.7668
1222,-29.9914,1.65921,-30.2939
1223,-29.4392,1.69866,-30.8641
1224,-28.83,1.73407,-31.3702
1225,-28.177,1.77139,-31.8978
1226,-27.4771,1.80157,-32.32
1227,-26.7851,1.83257,-32.7496
1228,-26.0717,1.85967,-33.1219
1229,-25.3291,1.8823,-33.4303
1230,-24.6563,1.90741,-33.7699
1231,-23.9335,1.91745,-33.9051
1232,-23.2519,1.92059,-33.9472
1233,-22.5889,1.92779,-34.0437
1234,-21.8479,1.93413,-34.1285
1235,-21.1238,1.92604,-34.0202
1236,-20.4271,1.91866,-33.9213
1237,-19.7781,1.91669,-33.8949
1238,-19.1288,1.91498,-33.8719
1239,-18.5191,1.89973,-33.6664
1240,-18.0129,1.87965,-33.3943
1241,-17.5855,1.85169,-33.0126
1242,-17.1595,1.82524,-32.6485
1243,-16.713,1.80006,-32.299
1244,-16.3802,1.75472,-31.6629
1245,-14.8516,1.80102,-32.3124
1246,-14.2789,1.782,-32.0467
1247,-13.8772,1.76162,-31.7603
1248,-13.6155,1.73353,-31.3626
1249,-13.0455,1.70043,-30.8896
1250,-12.4698,1.66535,-30.3832
1251,-11.7085,1.63247,-29.9037
1252,-11.1408,1.58918,-29.2651
1253,-10.7388,1.54586,-28.6182
1254,-10.3458,1.49616,-27.8659
1255,-9.98989,1.44929,-27.1468
1256,-9.7237,1.3981,-26.3508
1257,-9.25061,1.34333,-25.4867
1258,-8.96936,1.29571,-24.725
1259,-8.84305,1.23122,-23.6786
1260,-8.48344,1.19048,-23.0087
1261,-8.26272,1.15261,-22.38
1262,-7.96014,1.11316,-21.719
1263,-7.84235,1.07458,-21.0666
1264,-7.64983,1.04273,-20.5236
1265,-7.56637,1.00812,-19.9293
1266,-7.29451,0.978994,-19.4255
1267,-8.08319,0.872524,-17.5577
1268,-7.73267,0.866777,-17.4557
1269,-7.79819,0.855408,-17.2536
1270,-7.42241,0.840056,-16.9801
1271,-7.22088,0.823896,-16.6913
1272,-7.13465,0.803082,-16.3181
1273,-7.16305,0.780606,-15.9134
1274,-7.31662,0.755014,-15.4506
1275,-7.48229,0.737538,-15.1334
1276,-7.56864,0.709227,-14.6175
1277,-7.68713,0.690081,-14.2672
1278,-7.91484,0.674344,-13.9785
1279,-8.17162,0.660477,-13.7235
1280,-8.41562,0.64656,-13.467
1281,-8.62078,0.632604,-13.2092
1282,-8.769,0.62082,-12.9911
1283,-8.87078,0.603647,-12.6726
1284,-9.05284,0.590983,-12.4372
1285,-9.1803,0.576887,-12.1747
1286,-9.33777,0.567596,-12.0014
1287,-9.58186,0.549458,-11.6624
1288,-9.67412,0.538757,-11.4621
1289,-9.85445,0.525149,-11.2068
1290,-10.0199,0.518592,-11.0837
1291,-10.2758,0.508688,-10.8975
1292,-10.4797,0.497624,-10.6892
1293,-10.6959,0.484864,-10.4487
1294,-10.9105,0.475104,-10.2644
1295,-11.1434,0.466348,-10.0989
1296,-11.3742,0.460769,-9.99339
1297,-11.4989,0.452358,-9.83415
1298,-11.672,0.445082,-9.69629
1299,-11.8532,0.440518,-9.60974
1300,-11.9993,0.43446,-9.49483
1301,-12.2207,0.429396,-9.39868
1302,-12.3769,0.427965,-9.3715
1303,-12.6164,0.422932,-9.27589
1304,-12.8488,0.417877,-9.17982
1305,-12.988,0.420908,-9.23743
1306,-13.0804,0.414186,-9.10961
1307,-13.2308,0.414637,-9.11819
1308,-13.3787,0.414866,-9.12256
1309,-13.4648,0.409456,-9.01962
1310,-13.6125,0.4084,-8.99953
1311,-13.776,0.403734,-8.91072
1312,-13.9836,0.401546,-8.86903
1313,-14.2265,0.394069,-8.72658
1314,-14.4533,0.390411,-8.65685
1315,-14.6357,0.385893,-8.57069
1316,-14.8542,0.386998,-8.59176
1317,-15.1782,0.379532,-8.44929
1318,-15.4721,0.377596,-8.41234
1319,-15.8063,0.37494,-8.36162
1320,-16.1998,0.369977,-8.26682
1321,-16.7089,0.361717,-8.10894
1322,-17.1777,0.355856,-7.99683
1323,-17.8316,0.349897,-7.88279
1324,-18.4799,0.345689,-7.80223
1325,-19.2062,0.343409,-7.75856
1326,-19.8923,0.344929,-7.78767
1327,-20.6273,0.351554,-7.91452
1328,-21.4269,0.358933,-8.0557
1329,-22.107,0.376068,-8.38317
1330,-22.7332,0.392335,-8.69354
1331,-23.4309,0.403493,-8.90612
1332,-24.084,0.421271,-9.24432
1333,-24.7465,0.423228,-9.28152
1334,-25.2856,0.432746,-9.46229
1335,-25.7916,0.442678,-9.65072
1336,-26.3099,0.452988,-9.84609
1337,-26.7592,0.468549,-10.1405
1338,-27.1293,0.482476,-10.4036
1339,-27.4758,0.501952,-10.7707
1340,-27.8675,0.517427,-11.0618
1341,-28.2535,0.52752,-11.2513
1342,-28.5837,0.545246,-11.5836
1343,-28.8937,0.553733,-11.7424
1344,-29.1406,0.569582,-12.0385
1345,-29.3969,0.584888,-12.3238
1346,-29.6953,0.603921,-12.6777
1347,-30.0009,0.620703,-12.989
1348,-30.3148,0.639031,-13.328
1349,-30.5872,0.658494,-13.687
1350,-30.9442,0.680635,-14.094
1351,-31.3056,0.702672,-14.4977
1352,-31.6467,0.727209,-14.9455
1353,-32.0087,0.75524,-15.4547
1354,-32.3788,0.786069,-16.0119
1355,-32.7589,0.815808,-16.5464
1356,-33.1101,0.847813,-17.1184
1357,-33.4788,0.879909,-17.6885
1358,-33.8518,0.912025,-18.2554
1359,-34.205,0.947105,-18.8703
1360,-34.5427,0.980256,-19.4473
1361,-34.8397,1.01782,-20.0962
1362,-35.1103,1.05041,-20.655
1363,-35.3256,1.0872,-21.2806
1364,-35.5588,1.12434,-21.907
1365,-35.7291,1.15897,-22.486
1366,-35.8394,1.19924,-23.1533
1367,-35.9037,1.23985,-23.8196
1368,-35.9255,1.27707,-24.4243
1369,-35.8767,1.31801,-25.0829
1370,-35.7517,1.3633,-25.8032
1371,-35.5993,1.4002,-26.3836
1372,-35.4264,1.4422,-27.0372
1373,-35.1697,1.4817,-27.6452
1374,-34.9425,1.52559,-28.3127
1375,-34.6631,1.56125,-28.849
1376,-34.332,1.60138,-29.4459
1377,-33.9765,1.63386,-29.924
1378,-33.5583,1.67313,-30.496
1379,-33.0154,1.70391,-30.9395
1380,-32.3587,1.73941,-31.4462
1381,-31.6374,1.77035,-31.8832
1382,-30.8572,1.80248,-32.3328
1383,-30.0722,1.82954,-32.7079
1384,-29.2125,1.82321,-32.6205
1385,-28.4154,1.84378,-32.904
1386,-27.6016,1.86277,-33.1642
1387,-26.7925,1.90768,-33.7737
1388,-26.0707,1.92053,-33.9464
1389,-25.3221,1.93742,-34.1725
1390,-24.5537,1.93675,-34.1635
1391,-23.81,1.94742,-34.3057
1392,-23.0927,1.95086,-34.3515
1393,-22.3464,1.94963,-34.335
1394,-21.5307,1.95506,-34.4073
1395,-20.8078,1.94823,-34.3164
1396,-20.024,1.94648,-34.2932
1397,-19.3647,1.94216,-34.2357
1398,-18.6988,1.93525,-34.1435
1399,-18.1674,1.90929,-33.7954
1400,-17.7063,1.88644,-33.4865
1401,-17.2845,1.85895,-33.1121
1402,-16.8326,1.83027,-32.718
1403,-16.4087,1.8009,-32.3107
1404,-16.1717,1.76769,-31.8457
1405,-14.6642,1.80474,-32.3641
1406,-14.2709,1.79124,-32.1759
1407,-13.6044,1.76224,-31.7689
1408,-13.4974,1.73809,-31.4274
1409,-13.1678,1.70826,-31.0019
1410,-12.7624,1.68906,-30.726
1411,-12.3718,1.65918,-30.2935
1412,-12.1028,1.62651,-29.8162
1413,-11.8138,1.58121,-29.1468
1414,-11.7223,1.54475,-28.6015
1415,-11.4507,1.49622,-27.8669
1416,-11.2234,1.4575,-27.2735
1417,-10.983,1.412,-26.568
1418,-10.7911,1.36838,-25.8835
1419,-10.5853,1.32831,-25.2474
1420,-10.4827,1.27623,-24.4108
1421,-10.3425,1.22572,-23.5885
1422,-11.0618,1.1231,-21.8862
1423,-10.9582,1.07549,-21.082
1424,-10.6134,1.03407,-20.3754
1425,-10.3882,0.993916,-19.6839
1426,-10.3379,0.946673,-18.8628
1427,-10.2999,0.894366,-17.9441
1428,-10.3873,0.849253,-17.1441
1429,-10.4803,0.803344,-16.3227
1430,-10.5048,0.754,-15.4322
1431,-10.6184,0.722983,-14.8685
1432,-10.7667,0.694647,-14.3509
1433,-10.8669,0.677633,-14.0389
1434,-11.0171,0.652055,-13.5683
1435,-11.0657,0.635204,-13.2573
1436,-11.1963,0.620298,-12.9815
1437,-11.5097,0.599374,-12.5932
1438,-11.6655,0.586638,-12.3564
1439,-11.9494,0.577859,-12.1929
1440,-12.1529,0.564948,-11.952
1441,-12.3231,0.546873,-11.6141
1442,-12.4579,0.539433,-11.4747
1443,-12.5618,0.530179,-11.3012
1444,-12.7372,0.523629,-11.1783
1445,-12.8263,0.523577,-11.1773
1446,-13.1152,0.513728,-10.9923
1447,-13.2532,0.503666,-10.803
1448,-13.47,0.494212,-10.6249
1449,-13.7466,0.488161,-10.5109
1450,-13.9711,0.477399,-10.3077
1451,-14.2823,0.462661,-10.0292
1452,-14.5425,0.455779,-9.89894
1453,-14.871,0.443782,-9.67164
1454,-15.2044,0.43054,-9.42042
1455,-15.7623,0.41539,-9.13252
1456,-16.2743,0.402744,-8.89185
1457,-16.8079,0.388523,-8.62084
1458,-17.377,0.372402,-8.31315
