time,route1,route3,route4,route6,route7,route8,route9,route10,route5,route11,route12,route13,route14,route15,route16,route17,route18,route19,route20,,,,,,,,,
819,0.348647778,0.670001686,0.698081891,0.983721462,0.821374408,0.71073695,0.826977324,0.911529657,0.573337966,-0.038554194,0.022507898,0.289296659,0.327787478,-0.031544617,-0.006215215,0.138509843,0.402987724,0.13022616,0.260224445,,,,,,,,,
820,0.354342183,0.718424213,0.668141138,0.980433112,0.811851756,0.706794761,0.867009379,0.951033916,0.545310255,-0.041570836,0.055962218,0.243687674,0.249777262,-0.037893291,-0.04194447,0.179486203,0.393667603,0.114757326,0.271154175,,,,,,,,,
821,0.338400809,0.704828066,0.632325436,0.938927289,0.808343766,0.670765211,0.82857923,0.92755866,0.540127085,-0.051638299,0.104862252,0.257929727,0.290291324,-0.024974146,-0.004012333,0.20384725,0.398305879,0.126928311,0.24828276,,,,,,,,,
822,0.345118694,0.724768963,0.612891196,0.930589197,0.828535321,0.750763734,0.841707392,0.933685852,0.548105037,-0.01114213,0.125067857,0.303849763,0.289769379,-0.012679641,-0.032228892,0.236035909,0.46204307,0.119371788,0.25620577,,,,,,,,,
823,0.344664511,0.666587777,0.624212625,0.900288425,0.833807014,0.71123799,0.85313647,0.955159585,0.544656946,-0.036208272,0.083537561,0.260793299,0.300193922,-0.027552606,0.02939916,0.254589744,0.4571974,0.081214741,0.264361761,,,,,,,,,
824,0.357654799,0.704811759,0.683430651,0.958289618,0.760199752,0.716057457,0.828627576,0.92259042,0.617638685,-0.05267262,0.056930143,0.235625781,0.324166193,0.04781326,0.025554196,0.216489325,0.437465429,0.110847918,0.248474457,,,,,,,,,
825,0.40014559,0.685632752,0.646798133,0.946392303,0.764273369,0.747178491,0.806126514,0.907937088,0.560538139,-0.027825245,0.087060381,0.245063788,0.296627821,-0.033413484,0.031205731,0.193132839,0.44400156,0.074158003,0.258258911,,,,,,,,,
826,0.376985172,0.679936534,0.659087467,0.921108679,0.730197193,0.743057122,0.822524302,0.904237709,0.610092454,-0.042407146,0.109587874,0.231815117,0.284505036,-0.023585358,-0.028505647,0.183326376,0.384669,0.099495895,0.223362487,,,,,,,,,
827,0.382508227,0.689280988,0.631731971,0.929394193,0.734969941,0.676542268,0.789391414,0.954000625,0.622865282,-0.074630557,0.15117752,0.237129417,0.296400739,-0.001158331,-0.022970983,0.128954934,0.354208061,0.161959302,0.229932641,,,,,,,,,
828,0.393668252,0.67014599,0.665910519,0.886439053,0.753124359,0.705107417,0.758639532,0.890937369,0.554119499,-0.033791773,0.093162883,0.245611225,0.321279221,-0.021325861,0.021457454,0.124521116,0.379059704,0.126690861,0.227446371,,,,,,,,,
829,0.398667415,0.686981426,0.657319904,0.900967138,0.74147659,0.695270332,0.816167664,0.92115179,0.556427656,-0.033775381,0.032573648,0.206773469,0.255356717,-0.004699359,0.005760536,0.106999111,0.359860383,0.096995256,0.247549641,,,,,,,,,
830,0.41083161,0.681162863,0.648180169,0.942175006,0.752912084,0.717564684,0.797089917,0.921587396,0.613594654,-0.050545408,0.06065778,0.223374536,0.295943868,-0.029067537,0.022967017,0.134892988,0.374079702,0.098986839,0.225047215,,,,,,,,,
831,0.400989075,0.684900581,0.655875864,0.899114046,0.72555543,0.681774959,0.864423562,0.916425815,0.567116529,-0.085886592,0.027149069,0.238210323,0.28440548,-0.052739448,0.009584575,0.122804903,0.440631024,0.101822677,0.276651143,,,,,,,,,
832,0.410117208,0.69386251,0.666021106,0.867177149,0.730407878,0.727917093,0.843373422,0.898554093,0.56780008,-0.087593858,0.018040045,0.231256545,0.306266355,-0.053551931,-0.029290282,0.136677994,0.458784269,0.080500481,0.21258926,,,,,,,,,
833,0.415579389,0.660869475,0.671422337,0.890517165,0.71997905,0.688347164,0.778733193,0.911788034,0.595287572,-0.068062001,0.041855774,0.259156772,0.290436329,-0.058029795,-0.003994863,0.122092578,0.477981287,0.117570145,0.265098986,,,,,,,,,
834,0.376716769,0.685288015,0.659398596,0.921192008,0.647443094,0.710000466,0.736554542,0.880353745,0.598358943,-0.034104377,0.069432758,0.227293174,0.255018544,-0.036654303,0.02268547,0.13899276,0.477118344,0.08323412,0.274818481,,,,,,,,,
835,0.403424096,0.626887568,0.679118542,0.908370584,0.691114726,0.692511537,0.730221234,0.91537618,0.553263199,-0.065620397,0.018820374,0.223488751,0.217274328,-0.05029968,-0.016450911,0.158608929,0.447654157,0.060747819,0.286616555,,,,,,,,,
836,0.410262178,0.699698807,0.640949552,0.888546764,0.657322724,0.702884528,0.769636785,0.933950198,0.580251815,-0.043849062,0.069307624,0.194632665,0.253685299,-0.025431464,-0.013943846,0.126217302,0.391466054,0.121389641,0.264578365,,,,,,,,,
837,0.402983966,0.668799599,0.615274582,0.891974367,0.697208274,0.70030342,0.795217053,0.914984588,0.561027708,-0.064338616,0.043919314,0.203401576,0.228092212,-0.027074803,0.019232691,0.082497632,0.41323749,0.096710354,0.244379215,,,,,,,,,
838,0.420049014,0.713403481,0.639322235,0.912498242,0.696459202,0.757922461,0.808024245,0.867443587,0.540072913,-0.114404992,0.063564599,0.182537016,0.218649102,-0.012990858,-0.01820781,0.100291818,0.413499678,0.102562599,0.239419471,,,,,,,,,
839,0.432746885,0.710550069,0.63450941,0.887552875,0.730666708,0.7047639,0.835813176,0.894166035,0.577480649,-0.082978941,0.045870526,0.226014844,0.246076129,-0.086353018,-0.018576787,0.094964205,0.425250827,0.1050543,0.254775772,,,,,,,,,
840,0.419962756,0.702245724,0.656601054,0.868781322,0.685080018,0.699555045,0.841331629,0.899891717,0.54490642,-0.028252022,0.060335871,0.182912539,0.229410269,-0.072820669,0.010015716,0.076715179,0.425190356,0.079071131,0.216759705,,,,,,,,,
841,0.408254725,0.679535125,0.645218042,0.872489528,0.730578386,0.697787599,0.866132409,0.887038482,0.5825321,-0.038381174,0.069996163,0.180482646,0.242578673,-0.08548575,0.005362455,0.121020315,0.407243384,0.100672294,0.259725936,,,,,,,,,
842,0.41522499,0.701746722,0.636579764,0.880639852,0.654405934,0.728039675,0.88042895,0.889289364,0.585992376,-0.040227418,0.042526598,0.223764432,0.181101364,-0.042507579,0.019232381,0.128609111,0.442825441,0.117541323,0.268781494,,,,,,,,,
843,0.41032986,0.67197813,0.600113036,0.848936803,0.687517961,0.722282501,0.919465369,0.858236398,0.544035651,-0.054151264,0.03657922,0.220603133,0.23392708,-0.079691806,0.021560334,0.123233278,0.442993323,0.168333016,0.23739811,,,,,,,,,
844,0.398100494,0.671506997,0.600553496,0.883009758,0.67461339,0.754253237,0.851370172,0.82712586,0.558566103,-0.070922704,0.055728995,0.21253622,0.219053265,0.004621414,0.022305236,0.142283412,0.489284602,0.106050226,0.275215572,,,,,,,,,
845,0.405660987,0.684565353,0.583233744,0.87993606,0.661072148,0.745068622,0.872628785,0.829408492,0.569631754,-0.082471087,0.070054238,0.250859386,0.225610196,-0.054299805,0.011842681,0.147862863,0.488894691,0.115865808,0.277538997,,,,,,,,,
846,0.41302405,0.678602732,0.623532541,0.872308072,0.672709783,0.715736211,0.817481291,0.804449545,0.554875822,-0.087446654,-0.012486176,0.206604621,0.206320096,-0.058419335,0.008864927,0.102396169,0.506196922,0.151056744,0.243559804,,,,,,,,,
847,0.427718514,0.635063615,0.613346007,0.876842432,0.660600649,0.765852343,0.824222575,0.813675902,0.577425698,-0.050254936,0.079081466,0.191108823,0.198271113,-0.090765732,0.030902036,0.130846213,0.471724752,0.0822871,0.25884082,,,,,,,,,
848,0.390027222,0.683243381,0.575742739,0.874408746,0.665394319,0.734649307,0.839485453,0.808310963,0.601156133,-0.099080619,0.027535855,0.188423018,0.202118105,-0.111896567,0.049104079,0.076156507,0.436637185,0.099762465,0.240562013,,,,,,,,,
849,0.37793095,0.665481053,0.570174901,0.877727493,0.649101424,0.725667244,0.807582768,0.832127229,0.597732387,-0.096123449,0.037566208,0.196019581,0.204916888,-0.04806103,0.047822647,0.135354553,0.429636248,0.101406679,0.264726383,,,,,,,,,
850,0.362444923,0.679041507,0.62012472,0.878658366,0.643790858,0.69532326,0.83494686,0.772236653,0.596923657,-0.069916771,0.035884741,0.239705675,0.175551378,-0.03020185,-0.004572867,0.125127275,0.453699074,0.116912746,0.215547306,,,,,,,,,
851,0.397672923,0.740330193,0.602524865,0.833029078,0.669656898,0.747034689,0.803605236,0.779589589,0.587973305,-0.081954374,0.07053599,0.200053313,0.249121406,-0.029193656,0.024249223,0.127165707,0.482072145,0.129035459,0.226091436,,,,,,,,,
852,0.376283651,0.723819944,0.625144759,0.808315911,0.635011535,0.700293903,0.812887832,0.722297395,0.55220821,-0.08594758,0.092396276,0.219208104,0.211088145,-0.08140613,0.039775236,0.101344924,0.471321107,0.090254026,0.244266589,,,,,,,,,
853,0.386259975,0.717458404,0.582335593,0.791070946,0.623553494,0.713974783,0.810321078,0.743159477,0.597991386,-0.102806063,0.063496418,0.210811452,0.200433377,-0.049501133,0.0094464,0.070125149,0.479298447,0.120284001,0.198295295,,,,,,,,,
854,0.398207717,0.694941319,0.57277757,0.768991956,0.649955165,0.697137033,0.704602842,0.683188441,0.571284438,-0.071530727,0.069656198,0.18248519,0.20848767,-0.068997013,0.042037613,0.101824065,0.471417281,0.093967615,0.243111965,,,,,,,,,
855,0.362910978,0.6953755,0.600289263,0.764185998,0.654505059,0.704853585,0.746473673,0.702488815,0.596825761,-0.065151164,-0.002332207,0.17574329,0.192907945,-0.074648923,0.010444996,0.14074148,0.479515949,0.078802008,0.213809421,,,,,,,,,
856,0.376405111,0.70071546,0.594719921,0.779880626,0.657680904,0.68713223,0.70602662,0.718762816,0.564345327,-0.072490589,0.034004839,0.177867926,0.200246743,-0.085177223,0.037394936,0.107238451,0.513559609,0.1295644,0.282083185,,,,,,,,,
857,0.432320707,0.739436111,0.636051957,0.754598809,0.655681105,0.714742128,0.727379342,0.744265076,0.581048073,-0.087292464,0.001655072,0.192129296,0.234247779,-0.070636276,0.020626685,0.088437593,0.549475709,0.108361783,0.243317278,,,,,,,,,
858,0.371619119,0.695872654,0.674546223,0.78467927,0.682539137,0.652932527,0.74054754,0.624563201,0.576681685,-0.112108954,0.080847966,0.163885351,0.191183778,-0.064816946,0.014392405,0.097261762,0.498872373,0.092231651,0.300028457,,,,,,,,,
859,0.406384279,0.682445192,0.653346669,0.757654456,0.672646198,0.636584109,0.691213519,0.682706314,0.575993688,-0.135332665,0.042314341,0.170733122,0.18662035,-0.037972928,0.014267293,0.129478794,0.539091076,0.135506635,0.263502579,,,,,,,,,
860,0.409757738,0.724927247,0.599317355,0.731458278,0.660874082,0.63799795,0.685923281,0.653976166,0.598609173,-0.104137104,0.093934158,0.173671758,0.194725839,-0.061239712,0.034477182,0.118044711,0.519663876,0.103500075,0.278127774,,,,,,,,,
861,0.424670604,0.706539371,0.631463935,0.703759948,0.652361674,0.609227108,0.691226939,0.603109835,0.609712563,-0.13978751,0.055624527,0.170739671,0.214624728,-0.028136195,0.061930173,0.084760529,0.481373107,0.066083129,0.243621271,,,,,,,,,
862,0.406690794,0.691732442,0.615098693,0.704192519,0.619988764,0.587269064,0.733188998,0.601711253,0.588986533,-0.134223436,0.029922195,0.171883985,0.169881704,-0.073248047,0.054301243,0.071328819,0.471527468,0.102007203,0.260607879,,,,,,,,,
863,0.402079163,0.723956862,0.611821101,0.712296558,0.6167274,0.574627518,0.684330339,0.648985417,0.614576422,-0.115765392,0.021437535,0.178908548,0.164862943,-0.108030286,0.045661646,0.096170251,0.502635241,0.084011724,0.2663926,,,,,,,,,
864,0.385756127,0.715714781,0.629892446,0.682605511,0.613156153,0.556365728,0.668729439,0.601831437,0.590738651,-0.125969076,0.006677819,0.13908312,0.16684855,-0.060005437,0.031547121,0.120938801,0.514172352,0.108956698,0.246185407,,,,,,,,,
865,0.382720774,0.692726207,0.625010528,0.64890885,0.56902226,0.515170893,0.634793867,0.519473807,0.623324496,-0.145155663,0.021727629,0.165002992,0.158622689,-0.029778761,0.008358123,0.112675406,0.507441984,0.092530603,0.231204152,,,,,,,,,
866,0.388376888,0.701438733,0.580855228,0.687833417,0.556184876,0.567123437,0.615745888,0.536389175,0.631419091,-0.156727506,0.035511256,0.128379907,0.235722324,-0.093854768,0.067717224,0.100407007,0.500542642,0.122888466,0.232639447,,,,,,,,,
867,0.384287832,0.708060292,0.622261854,0.629637512,0.580884463,0.52313387,0.569670878,0.563279159,0.602441991,-0.132083238,0.019638705,0.17164868,0.189679327,-0.059342079,0.049085771,0.110059799,0.508477409,0.107177766,0.231266115,,,,,,,,,
868,0.412399279,0.734527364,0.634465925,0.685652843,0.54825828,0.52573942,0.61481643,0.543156752,0.614389943,-0.106043931,0.028827403,0.153158211,0.190231029,-0.062719416,0.050517206,0.116807359,0.50601199,0.157264054,0.246898551,,,,,,,,,
869,0.400267375,0.690113388,0.60423906,0.641049516,0.545023648,0.498633371,0.637924559,0.565471356,0.62404407,-0.107494124,-0.011834483,0.074591865,0.162983918,-0.071223081,0.044516473,0.08395117,0.452745227,0.100997054,0.271034779,,,,,,,,,
870,0.417757082,0.703054266,0.632294376,0.588484431,0.539237613,0.538387993,0.60856822,0.559409425,0.6163599,-0.127178775,0.00302506,0.11453496,0.152756468,-0.076936196,0.020513981,0.054844481,0.492118297,0.08654859,0.269783058,,,,,,,,,
871,0.41237003,0.716410502,0.610991498,0.627651707,0.528493633,0.486483499,0.581813874,0.522727476,0.557797414,-0.127751374,0.000863617,0.176110704,0.181957936,-0.123016706,0.024362311,0.083480465,0.487879725,0.123480286,0.2062096,,,,,,,,,
872,0.421614394,0.748777267,0.634438528,0.616711583,0.529701724,0.427756164,0.555416682,0.492105039,0.589254557,-0.151822046,0.030809898,0.129470834,0.174923847,-0.045229357,0.024207284,0.104223803,0.50930383,0.130928962,0.236577728,,,,,,,,,
873,0.428191249,0.701800597,0.562251985,0.619562847,0.514471774,0.47483952,0.532507979,0.473764723,0.580298153,-0.132140384,0.018154339,0.067788162,0.203621922,-0.045040691,-0.003858077,0.067330875,0.530084313,0.13304689,0.185572874,,,,,,,,,
874,0.386267287,0.660345396,0.623938467,0.606070583,0.464860789,0.445275698,0.594988078,0.467817925,0.606917529,-0.11799211,0.068398701,0.130805995,0.132867036,-0.032541491,0.065166655,0.052789624,0.549747431,0.14158196,0.244007159,,,,,,,,,
875,0.417250429,0.685077033,0.638365008,0.600376522,0.485198038,0.465638325,0.531753395,0.509331211,0.61438355,-0.153489231,0.064050962,0.157191765,0.137385109,-0.069061519,0.002102443,0.091513319,0.506231323,0.124880604,0.210441366,,,,,,,,,
876,0.419027239,0.700944627,0.683504442,0.617869618,0.491206854,0.433770434,0.608798141,0.444802531,0.56793254,-0.108787597,0.027031903,0.131192808,0.122449774,-0.051873865,0.049321008,0.058691538,0.485154557,0.121887519,0.223764658,,,,,,,,,
877,0.43921887,0.7060681,0.689721603,0.584852967,0.498394269,0.401013995,0.548618121,0.512791856,0.642985292,-0.172196919,-0.002325343,0.156669459,0.204312365,-0.149597959,-0.029391459,0.0630153,0.488411263,0.141104886,0.230569406,,,,,,,,,
878,0.415136228,0.735309982,0.663688123,0.589756683,0.491424803,0.415405984,0.541815935,0.477132219,0.679800946,-0.141589739,0.010626367,0.168426267,0.170661421,-0.070513516,0.016027305,0.066405095,0.473238749,0.114488647,0.232073025,,,,,,,,,
879,0.412275164,0.703357795,0.653686085,0.580841844,0.486621849,0.398768177,0.532676635,0.438680208,0.635613595,-0.18265351,-0.030215906,0.147804524,0.133002234,-0.096761272,0.016510505,0.138680144,0.523175293,0.135123901,0.220522438,,,,,,,,,
880,0.402282352,0.69279575,0.660387446,0.573728488,0.480625531,0.430752241,0.472761463,0.436570071,0.629530007,-0.116256583,0.001209067,0.182649948,0.142004849,-0.114953758,0.030465668,0.099024634,0.492366085,0.095364573,0.210983135,,,,,,,,,
881,0.415243912,0.693020822,0.598975196,0.60081351,0.459233916,0.402514487,0.559907978,0.46538528,0.620189385,-0.163251033,0.015530437,0.126757404,0.090215284,-0.114141136,0.021736103,0.067968249,0.519698848,0.062503889,0.264039872,,,,,,,,,
882,0.421414476,0.645597673,0.647467895,0.54984202,0.478808923,0.382230272,0.533773796,0.414732014,0.608191552,-0.122816987,0.037085923,0.09311185,0.104935514,-0.132826221,0.032114002,0.104926422,0.447112538,0.084441206,0.208625974,,,,,,,,,
883,0.410966151,0.698312707,0.616770382,0.555828135,0.446200898,0.421540371,0.507938745,0.427802774,0.570251058,-0.174943372,0.024130141,0.106341473,0.077733788,-0.127377836,-0.00602087,0.091866479,0.519492854,0.109466859,0.222000817,,,,,,,,,
884,0.453041869,0.708552093,0.688840204,0.561717573,0.415843018,0.337344297,0.541086442,0.451064301,0.568853381,-0.126256449,-0.029704809,0.124579679,0.083472727,-0.070247904,0.033643682,0.076304987,0.493949836,0.109264623,0.178334876,,,,,,,,,
885,0.381532096,0.680495111,0.641150949,0.586447051,0.416184443,0.358590956,0.536609029,0.508258382,0.574692268,-0.10535179,0.0268265,0.085508064,0.064862458,-0.081556374,-0.010046586,0.052343029,0.494945287,0.168334202,0.237544719,,,,,,,,,
886,0.409211675,0.695898132,0.642654568,0.566583401,0.423549724,0.384939394,0.488624487,0.389052007,0.63976549,-0.151875343,-0.007521072,0.077100712,0.061120993,-0.119900415,0.034770094,0.054091711,0.494001617,0.07671042,0.221272774,,,,,,,,,
887,0.394016373,0.667378314,0.622688029,0.544036446,0.418699119,0.353452489,0.52128728,0.470403793,0.633635053,-0.164337263,0.007169027,0.097321487,0.037572959,-0.109643669,0.013882131,0.064000774,0.511863774,0.125305595,0.219375499,,,,,,,,,
888,0.393180911,0.672124447,0.679959267,0.523051913,0.433162251,0.360131198,0.520709888,0.419520351,0.55023016,-0.156844443,-0.03487106,0.161867652,0.092018622,-0.089789045,0.048891289,0.091272168,0.561498004,0.09756722,0.213540751,,,,,,,,,
889,0.345439212,0.682569634,0.630734896,0.541712984,0.432181716,0.365392335,0.498479565,0.423759221,0.555561207,-0.165399866,-0.023309268,0.132254976,0.116910098,-0.019070397,0.012889909,0.082829764,0.512280378,0.068200867,0.224394989,,,,,,,,,
890,0.377726851,0.657619362,0.630372396,0.536320277,0.409166021,0.362649156,0.48613624,0.449242947,0.595645519,-0.178829455,0.027061797,0.084121975,0.092039347,-0.080472684,0.048301335,0.069059448,0.484733435,0.125794178,0.200920088,,,,,,,,,
891,0.373407275,0.719227202,0.65098031,0.525698399,0.422532711,0.354969526,0.523437318,0.427984762,0.576873182,-0.184564723,-0.04657017,0.034134247,0.094923331,-0.074997003,-0.001106544,0.070038788,0.48456986,0.136416314,0.166691078,,,,,,,,,
892,0.35741194,0.700948831,0.63808856,0.509567451,0.388479605,0.34223845,0.500600112,0.432603393,0.549440962,-0.165200047,-0.031590379,0.085662462,0.177428687,-0.107934623,0.034242057,0.10064725,0.503136639,0.111496414,0.193847452,,,,,,,,,
893,0.366975271,0.691500303,0.660434306,0.546006448,0.457241847,0.322075273,0.458656156,0.400191028,0.562750742,-0.163518176,-0.074244019,0.060894572,0.133694258,-0.074025855,-0.012352117,0.050629879,0.451021799,0.105357597,0.203719241,,,,,,,,,
894,0.408447025,0.641804991,0.604642445,0.496774494,0.398588264,0.30495678,0.492447268,0.393959775,0.588012714,-0.145308193,-0.031315239,0.086620602,0.092688145,-0.109112587,0.044681904,0.072571476,0.497441711,0.107900566,0.216893748,,,,,,,,,
895,0.337521293,0.674975778,0.671495162,0.515358134,0.432805283,0.347810815,0.511142994,0.394564341,0.56378604,-0.151331194,-0.010113093,0.083424026,0.057114446,-0.134543915,0.019472794,0.069197005,0.499326716,0.099958623,0.185472562,,,,,,,,,
896,0.379132521,0.692172671,0.61232441,0.503554359,0.380139269,0.327157126,0.46832657,0.377879586,0.592383573,-0.189893213,-0.073527839,0.088070548,0.097522033,-0.148965877,-0.05701776,0.052941075,0.538644681,0.095931111,0.25003036,,,,,,,,,
897,0.370062163,0.691200968,0.62578883,0.542785362,0.413000508,0.307344291,0.407075828,0.328511348,0.623751333,-0.177116798,-0.028066075,0.077271754,0.073293018,-0.119940967,0.022346582,0.08403847,0.429149595,0.084613133,0.209869901,,,,,,,,,
898,0.400369765,0.672935205,0.597101804,0.488784262,0.403850568,0.346087074,0.459072861,0.413126778,0.546937682,-0.171893297,-0.030813749,0.0464931,0.064254185,-0.153353935,-0.015187213,0.122868213,0.512452554,0.072398226,0.238665243,,,,,,,,,
899,0.392340215,0.691123924,0.603879188,0.486836334,0.413855151,0.366113607,0.47278327,0.367134991,0.611242643,-0.172954543,-0.025983558,0.058531425,0.093220911,-0.135012799,0.00557162,0.075648774,0.52967362,0.088482865,0.190833291,,,,,,,,,
900,0.359942577,0.691644166,0.619689519,0.542793737,0.389229659,0.312660778,0.462679616,0.364972591,0.594561718,-0.197663485,0.005221024,-0.041389281,0.065339415,-0.117849342,0.009075068,0.035775582,0.472492913,0.122309961,0.238712942,,,,,,,,,
901,0.388655953,0.690367438,0.633489085,0.49244579,0.35549564,0.335632932,0.468837546,0.398208868,0.601131283,-0.140323552,-0.042434093,-0.005605064,0.056155956,-0.140839903,0.004235908,0.082181393,0.453442621,0.089418849,0.184883931,,,,,,,,,
902,0.359934316,0.691431205,0.645479186,0.466564725,0.370266626,0.34516921,0.465209892,0.405237385,0.59853812,-0.204140023,-0.07593815,0.050635058,0.089980551,-0.11737191,0.011077322,0.063680411,0.495997884,0.071631281,0.220621981,,,,,,,,,
903,0.358438997,0.660948164,0.641706062,0.449901238,0.382876023,0.310022093,0.486095109,0.399538389,0.60603983,-0.162369827,0.015525669,0.056854629,0.069803826,-0.129935284,-0.004748292,0.066385291,0.528398273,0.103030467,0.18865605,,,,,,,,,
904,0.337109527,0.68018531,0.617831862,0.481344428,0.390751644,0.271766247,0.465258169,0.366628904,0.569036769,-0.218948711,-0.017688773,0.015225316,0.05099878,-0.115215967,-0.025996025,0.091800492,0.54827204,0.125844689,0.248104119,,,,,,,,,
905,0.398427624,0.667390494,0.630358289,0.518374072,0.397414863,0.280037197,0.426958204,0.373655539,0.606027183,-0.192805776,-0.03067263,0.039510736,0.102682385,-0.096368526,0.029819699,0.039313494,0.507552538,0.076923321,0.193544278,,,,,,,,,
906,0.379055065,0.70393847,0.638454446,0.459212422,0.32599402,0.297249571,0.491572405,0.396132797,0.623320583,-0.19310901,-0.048515119,0.007161286,0.068214077,-0.130457629,0.030774618,0.07619228,0.50207705,0.093868929,0.195783945,,,,,,,,,
907,0.35642903,0.685177335,0.594576709,0.511853033,0.309318302,0.305265905,0.463245349,0.370560637,0.590575898,-0.174417869,-0.056684575,0.021290784,-0.018206813,-0.10061149,0.012976309,0.07143453,0.461281134,0.106357141,0.161920828,,,,,,,,,
908,0.355142253,0.705937533,0.588759216,0.47203238,0.369403607,0.251133775,0.475020626,0.410716278,0.552683541,-0.178014637,-0.059878904,-0.033744161,-0.046175118,-0.162042973,0.061311906,0.018422732,0.52137745,0.17412456,0.2097736,,,,,,,,,
909,0.360304441,0.707846574,0.585553154,0.423091572,0.372527523,0.313614312,0.480397664,0.368233208,0.608050998,-0.184348599,-0.043232394,0.035394794,-0.027177952,-0.149460767,0.0678171,0.07101171,0.541084582,0.104928082,0.210005111,,,,,,,,,
910,0.386385528,0.712499195,0.641708915,0.45131291,0.319766827,0.304891118,0.430658535,0.355463388,0.585696703,-0.203571177,-0.026703693,-0.001978694,-0.011508443,-0.137867275,0.019143704,0.055313339,0.543565302,0.09799599,0.197591751,,,,,,,,,
911,0.384071446,0.674339876,0.609520361,0.448080049,0.32522408,0.318913187,0.430620467,0.331501183,0.609196136,-0.210681863,-0.080098074,-0.018757814,0.049579949,-0.112828114,-0.011450258,0.089400135,0.526024775,0.092123845,0.204896804,,,,,,,,,
912,0.372119046,0.696905251,0.62610292,0.488968567,0.315278252,0.269864501,0.42535366,0.347322553,0.560602043,-0.206673456,-0.04778737,-0.042865029,0.093817327,-0.122645685,0.04979955,0.069875601,0.4869558,0.132638692,0.226282706,,,,,,,,,
913,0.372343894,0.702738491,0.609244293,0.462209756,0.349320082,0.314089547,0.422756019,0.358859636,0.588940762,-0.211137645,-0.016822178,-0.077769075,0.171078497,-0.140589078,-0.0126905,0.078205142,0.427846285,0.088642253,0.197142518,,,,,,,,,
914,0.350693654,0.685257429,0.609645412,0.444056805,0.326787944,0.246414841,0.412580384,0.38426915,0.642321973,-0.208929403,-0.0099088,-0.117714746,0.189127023,-0.152670044,-0.001485075,0.094870509,0.460254285,0.137733083,0.18174685,,,,,,,,,
915,0.364051982,0.691170057,0.6461488,0.406832231,0.347325928,0.295246991,0.47975285,0.444821169,0.631241299,-0.228436204,-0.061018383,-0.10789436,0.214963317,-0.175421399,0.006374666,0.020671374,0.471411654,0.098086554,0.19645482,,,,,,,,,
916,0.385155614,0.711001742,0.58741659,0.468655645,0.339718302,0.220945289,0.4984041,0.33179909,0.61674938,-0.201261747,-0.069234863,-0.082425898,0.267642219,-0.199475127,0.055777595,0.072469285,0.524401627,0.057251243,0.193790919,,,,,,,,,
917,0.392817971,0.711789909,0.625929086,0.433175475,0.361148768,0.225040738,0.485410299,0.342870693,0.627384715,-0.209629967,-0.061656921,-0.057194473,0.20162916,-0.185041818,0.021608586,0.105405243,0.562911731,0.101323886,0.206470844,,,,,,,,,
918,0.382978019,0.70802781,0.581413719,0.466329537,0.331327532,0.297454049,0.457096047,0.325133749,0.615577744,-0.188694982,-0.036720161,-0.026703251,0.264952024,-0.12677456,-0.003639932,0.048592426,0.527788095,0.080397315,0.160829572,,,,,,,,,
919,0.355879099,0.690957714,0.607280601,0.447901936,0.354132324,0.285283349,0.424640909,0.366153972,0.648914004,-0.184695838,0.009631548,-0.098851164,0.17284605,-0.140178322,0.07214912,0.066882161,0.539302725,0.088048153,0.1772158,,,,,,,,,
920,0.340278188,0.734119473,0.608731537,0.456723469,0.360822851,0.245367549,0.419840345,0.395695772,0.592739306,-0.231347221,-0.043781288,-0.03924235,0.068212568,-0.11957117,0.064947552,0.056657986,0.474550651,0.100249025,0.211871172,,,,,,,,,
921,0.422689762,0.655221036,0.619378812,0.435750545,0.311192211,0.274714199,0.436011378,0.343964005,0.636102815,-0.185176624,-0.041818612,-0.075293869,0.031562976,-0.031035762,0.015135771,0.063926717,0.486330027,0.114747565,0.191450238,,,,,,,,,
922,0.405425472,0.695298602,0.619279086,0.461626066,0.33511529,0.248077657,0.45872853,0.356648118,0.643540951,-0.197474717,-0.012201154,-0.051229095,0.102879926,-0.02869215,-0.006235439,0.056989998,0.474272545,0.129317646,0.217086081,,,,,,,,,
923,0.404797748,0.749886217,0.622470649,0.463629257,0.372668855,0.286852013,0.430632313,0.309772927,0.619375413,-0.222623984,-0.045547146,-0.070178013,0.074208386,0.026032196,0.009047562,0.11431163,0.559422536,0.066916327,0.199558157,,,,,,,,,
924,0.363696958,0.680771697,0.652463242,0.4361042,0.331259197,0.271764394,0.416926767,0.339526427,0.596565802,-0.235540901,-0.066702061,-0.032702047,0.100506942,-0.002961703,0.014926648,0.074767727,0.443460552,0.136610199,0.172085511,,,,,,,,,
925,0.415792581,0.670824008,0.621760133,0.397845852,0.333701774,0.283169211,0.43122952,0.318203316,0.601303002,-0.210037975,-0.045661021,-0.053081199,0.120183544,0.016633853,0.015208615,0.076012353,0.512546749,0.118482622,0.157037788,,,,,,,,,
926,0.404496156,0.688107657,0.610361819,0.449031093,0.346038617,0.291259784,0.420517408,0.361153636,0.596673705,-0.236083034,-0.019495682,-0.062692935,0.165418749,-0.056908985,0.027029091,0.022832419,0.508025703,0.116543905,0.213176497,,,,,,,,,
