time,route1,route3,route4,route5,route6,route7,route8,route9,route10,route11,route12,route13,route14,route15,route16,route17,route18,route19,route20,,,,,,,,,,,,,,,,,,,
548,-0.740319487,-0.543112147,-1.158201698,-1.88294756,-0.67975933,-0.459148271,-0.420595077,-0.417089017,-1.482293189,-0.918473523,-0.726250134,0.23844376,-0.602595579,-0.836678186,0.192062027,0.353247828,0.337108709,0.246153977,0.309943495,,,,,,,,,,,,,,,,,,,
549,-0.767251557,-0.530186344,-1.187134951,-1.746595483,-0.637056498,-0.390201274,-0.367817041,-0.4160228,-1.459023594,-0.935265522,-0.718574628,0.217794528,-0.610804105,-0.837769494,0.167605361,0.306933624,0.30553615,0.229271118,0.302388874,,,,,,,,,,,,,,,,,,,
550,-0.774567096,-0.547259806,-1.249590722,-1.630543178,-0.660054034,-0.412565008,-0.302473986,-0.416869509,-1.524297303,-0.95633099,-0.703639009,0.264894473,-0.618694088,-0.85035661,0.167346738,0.337108811,0.304393824,0.216620577,0.336820511,,,,,,,,,,,,,,,,,,,
551,-0.746014699,-0.561950657,-1.316672127,-1.577368657,-0.656052915,-0.351793499,-0.305263711,-0.442040545,-1.505125521,-0.902328852,-0.630970245,0.233050162,-0.623150844,-0.901004226,0.207263989,0.2825028,0.262852033,0.220779592,0.343289714,,,,,,,,,,,,,,,,,,,
552,-0.788035775,-0.549031185,-1.503514792,-1.470998388,-0.641059852,-0.291851731,-0.356491242,-0.45206788,-1.461346852,-0.96499948,-0.659244952,0.267045379,-0.628948942,-0.894554319,0.139945797,0.300329002,0.277758304,0.189066826,0.367512851,,,,,,,,,,,,,,,,,,,
553,-0.81339377,-0.505593445,-1.595889418,-1.588410441,-0.632671544,-0.329612536,-0.347643016,-0.483206,-1.522633145,-0.932555235,-0.633618052,0.131066684,-0.623003398,-0.888998162,0.092700089,0.283206786,0.245801664,0.17844347,0.389398126,,,,,,,,,,,,,,,,,,,
554,-0.80660036,-0.483710059,-1.509460703,-1.57700499,-0.564671018,-0.303678334,-0.358794436,-0.490396726,-1.659606321,-0.941406573,-0.624311906,0.172918489,-0.660445585,-0.86100801,0.119051821,0.282388067,0.261605818,0.190293449,0.397669851,,,,,,,,,,,,,,,,,,,
555,-0.834944538,-0.463633056,-1.547313028,-1.607110462,-0.545725941,-0.294453882,-0.360332698,-0.501561456,-1.60722588,-0.948996316,-0.526662312,0.103291948,-0.599490313,-0.885216999,0.109116871,0.294199146,0.291936148,0.215292813,0.427817062,,,,,,,,,,,,,,,,,,,
556,-0.870212615,-0.424923671,-1.581498606,-1.610403358,-0.650893779,-0.289762189,-0.424890348,-0.553375513,-1.52487863,-0.986749715,-0.53195308,0.091347604,-0.620658969,-0.931447374,0.146791953,0.287986881,0.230546837,0.280583925,0.421009791,,,,,,,,,,,,,,,,,,,
557,-0.887592549,-0.431399644,-1.53952168,-1.634620403,-0.627314647,-0.31427565,-0.418340226,-0.585174151,-1.475871022,-1.000286939,-0.46767367,0.026593272,-0.602096475,-0.923471865,0.063970393,0.273741032,0.239672149,0.241439577,0.388609845,,,,,,,,,,,,,,,,,,,
558,-0.865552166,-0.32054267,-1.549110897,-1.700069686,-0.621065634,-0.253604467,-0.366827839,-0.59118771,-1.470005821,-1.022811833,-0.484804147,0.051988081,-0.626574422,-0.885609846,0.032919193,0.269948169,0.197868509,0.301902673,0.408206282,,,,,,,,,,,,,,,,,,,
559,-0.851728338,-0.272383958,-1.611506166,-1.670723746,-0.587364731,-0.313076483,-0.374189103,-0.562493366,-1.404742827,-0.984699334,-0.535068546,-0.028630856,-0.607890464,-0.936156121,-0.060010724,0.252512574,0.156199193,0.314514495,0.413493537,,,,,,,,,,,,,,,,,,,
560,-0.889749752,-0.111393728,-1.645184694,-1.62487054,-0.611749574,-0.266018162,-0.241332063,-0.577415023,-1.436621308,-0.996726707,-0.441232714,-0.092083792,-0.624827052,-0.894453407,-0.038592243,0.235057171,0.171589263,0.352234969,0.428085082,,,,,,,,,,,,,,,,,,,
561,-0.863741679,-0.121651176,-1.588289709,-1.60257991,-0.611975122,-0.235140184,-0.226760401,-0.623372782,-1.369050185,-1.006761625,-0.366191367,-0.020595749,-0.656420133,-0.926985696,-0.050851926,0.278094755,0.183151976,0.373295288,0.446142651,,,,,,,,,,,,,,,,,,,
562,-0.844600985,-0.132452704,-1.656827936,-1.580839954,-0.609635161,-0.178909734,-0.063459393,-0.652211246,-1.302434982,-1.035021466,-0.22280733,-0.036044201,-0.613808629,-0.911025895,0.027620356,0.277097181,0.169875584,0.400690896,0.469428501,,,,,,,,,,,,,,,,,,,
563,-0.919227302,-0.174356091,-1.594287342,-1.516397504,-0.577068044,-0.221739732,-0.06901167,-0.750202989,-1.317142802,-1.024924031,-0.049634337,-0.105903437,-0.625354297,-0.827299387,-0.017166263,0.267043961,0.160306562,0.392063172,0.434500295,,,,,,,,,,,,,,,,,,,
564,-0.8862054,-0.147277907,-1.535499633,-1.544013502,-0.569540202,-0.236388613,-0.067132404,-0.795013429,-1.248821689,-1.056049618,-0.060505424,-0.143793815,-0.655014153,-0.747381133,0.055493596,0.311960058,0.099532259,0.473781487,0.462059045,,,,,,,,,,,,,,,,,,,
565,-0.953160952,-0.183585827,-1.516270751,-1.506891966,-0.52365352,-0.306752753,-0.068848424,-0.775610805,-1.255328231,-1.084317692,0.032787948,-0.17143078,-0.655729003,-0.752693167,0.050783118,0.38186742,0.162848063,0.458972452,0.482715812,,,,,,,,,,,,,,,,,,,
566,-0.976222237,-0.198768093,-1.444856777,-1.416868414,-0.540182,-0.273250193,-0.054961681,-0.717224994,-1.241963496,-1.020534614,0.080536286,-0.227710008,-0.640767866,-0.769050424,0.061872029,0.379952256,0.095859593,0.497580592,0.467587428,,,,,,,,,,,,,,,,,,,
567,-0.983830045,-0.233472385,-1.431079547,-1.412298751,-0.494895247,-0.276284823,-0.0857702,-0.762701532,-1.221015321,-1.008657202,0.181236387,-0.221413953,-0.635137436,-0.772779235,0.083834361,0.352432457,0.089276291,0.546412953,0.512103957,,,,,,,,,,,,,,,,,,,
568,-1.031464353,-0.209258674,-1.468289752,-1.33579403,-0.384783794,-0.236983115,-0.153374894,-0.722760189,-1.217527241,-1.011223388,0.310201688,-0.210147492,-0.633037723,-0.736518206,0.119530328,0.37211748,0.076205154,0.550129447,0.522370468,,,,,,,,,,,,,,,,,,,
569,-1.096896788,-0.296939664,-1.436610159,-1.316810969,-0.369940565,-0.218541731,-0.155834413,-0.753817492,-1.277019867,-1.040196082,0.264300064,-0.216433644,-0.612924365,-0.734345725,0.182755089,0.340511543,0.078762189,0.455922094,0.57089021,,,,,,,,,,,,,,,,,,,
570,-1.041058235,-0.332529275,-1.359935869,-1.331850746,-0.325173152,-0.323683244,-0.118443436,-0.727935625,-1.240775619,-1.066227783,0.248931036,-0.243067593,-0.577195705,-0.708282256,0.168036315,0.419355465,0.031202005,0.462223194,0.546546603,,,,,,,,,,,,,,,,,,,
571,-1.063718831,-0.311119928,-1.317053804,-1.27659394,-0.352673428,-0.374232603,-0.10471174,-0.71742477,-1.203334849,-1.084698389,0.296346658,-0.193557419,-0.595977245,-0.614892997,0.204602011,0.408659349,0.030317452,0.484654249,0.552794742,,,,,,,,,,,,,,,,,,,
572,-1.014870386,-0.287665998,-1.339937688,-1.270116166,-0.288350812,-0.31377176,-0.200102337,-0.757329766,-1.156371241,-1.03988133,0.204031849,-0.28598574,-0.616750369,-0.605376832,0.285411099,0.373132813,0.036841187,0.549333811,0.579856238,,,,,,,,,,,,,,,,,,,
573,-1.050922853,-0.311500281,-1.298474539,-1.348334789,-0.237622409,-0.27685274,-0.081801443,-0.747150325,-1.157019641,-1.11897671,0.331824768,-0.276331627,-0.562307801,-0.623339472,0.276807778,0.383852056,0.005274921,0.554222818,0.579065221,,,,,,,,,,,,,,,,,,,
574,-0.99185304,-0.288373341,-1.221250225,-1.323273642,-0.200328972,-0.239681508,-0.097644352,-0.795570464,-1.147894456,-1.071333188,0.368842936,-0.259495848,-0.674394869,-0.590512777,0.338128077,0.417085085,-0.049978092,0.512042924,0.540917895,,,,,,,,,,,,,,,,,,,
575,-1.046925779,-0.347161148,-1.177522018,-1.278073657,-0.251711379,-0.263503091,-0.054727066,-0.794128764,-1.15944306,-1.089695729,0.415995103,-0.271422672,-0.714662131,-0.461758594,0.310432334,0.451426343,-0.014216877,0.49815977,0.531270629,,,,,,,,,,,,,,,,,,,
576,-0.995678586,-0.306869329,-1.142004779,-1.281214069,-0.236480269,-0.335510101,-0.073550816,-0.780676401,-1.130261942,-1.180855493,0.519043639,-0.284080587,-0.791434679,-0.354228637,0.324590732,0.440846306,-0.005802103,0.587302531,0.545235958,,,,,,,,,,,,,,,,,,,
577,-1.062147983,-0.314305182,-1.121198936,-1.297258447,-0.275585166,-0.294405824,-0.077028757,-0.708313162,-1.053293083,-1.308986859,0.588762553,-0.253300329,-0.740454723,-0.427860551,0.288589991,0.457026262,0.011401244,0.653076435,0.573341114,,,,,,,,,,,,,,,,,,,
578,-0.972585041,-0.330305366,-1.072896931,-1.260801554,-0.217305667,-0.34183177,-0.047284713,-0.794464537,-1.080385278,-1.332151693,0.603134122,-0.280034508,-0.763858102,-0.457277809,0.210106603,0.448927094,0.027694969,0.656071454,0.598025628,,,,,,,,,,,,,,,,,,,
579,-0.989843619,-0.363922601,-1.078263345,-1.23057338,-0.183090859,-0.273315664,-0.070340294,-0.773416558,-1.102509916,-1.328568437,0.666240909,-0.263061988,-0.714493727,-0.494301816,0.255900761,0.474563276,0.005407927,0.625633066,0.697282547,,,,,,,,,,,,,,,,,,,
580,-0.954745907,-0.283915621,-0.98742907,-1.079683407,-0.186343044,-0.179674838,-0.037587948,-0.775252584,-1.043264102,-1.333636522,0.779863086,-0.233327375,-0.683153991,-0.427294981,0.2502906,0.494736593,0.008862974,0.635237695,0.556602629,,,,,,,,,,,,,,,,,,,
581,-0.91855559,-0.298461557,-0.977294122,-1.094659719,-0.158749278,-0.255361189,-0.063333976,-0.81789969,-1.035749484,-1.373750378,0.776234549,-0.227478609,-0.761425007,-0.458262055,0.19793135,0.526851177,-0.046724732,0.665681196,0.667373107,,,,,,,,,,,,,,,,,,,
582,-0.898737511,-0.259937312,-0.930471259,-1.056393926,-0.068762387,-0.245055516,-0.092671833,-0.767853027,-1.037032526,-1.362402086,0.822376605,-0.221964791,-0.710258309,-0.488185851,0.195798701,0.53560237,-0.073250096,0.598408171,0.6213392,,,,,,,,,,,,,,,,,,,
583,-0.771271966,-0.23359328,-0.98179448,-0.935823092,0.027435302,-0.225115846,-0.029956558,-0.760889876,-0.982019943,-1.340889969,0.859972348,-0.210618082,-0.702355011,-0.484582456,0.284245895,0.509024238,0.029501681,0.549374267,0.595456884,,,,,,,,,,,,,,,,,,,
584,-0.715056222,-0.183499795,-0.956962931,-1.052680059,-0.014526454,-0.202067689,-0.04244125,-0.74871778,-0.949651876,-1.293135758,0.904990714,-0.244348107,-0.675646361,-0.407166814,0.238513194,0.468975228,0.019307575,0.580333367,0.577706182,,,,,,,,,,,,,,,,,,,
585,-0.707174678,-0.045120259,-0.941318625,-1.059212362,-0.083971963,-0.107178315,-0.085765333,-0.779302966,-1.021242847,-1.263625963,0.833699272,-0.227394315,-0.620207209,-0.410038738,0.25253749,0.535107615,0.011759045,0.523391155,0.571471854,,,,,,,,,,,,,,,,,,,
586,-0.722165264,-0.017040069,-0.94490916,-1.128925345,-0.029442696,-0.169798767,-0.067493603,-0.751779288,-1.076908841,-1.273743663,0.852934498,-0.200663272,-0.6045496,-0.220680991,0.263976004,0.510960456,0.009412532,0.566250145,0.588587256,,,,,,,,,,,,,,,,,,,
587,-0.649633103,-0.027237457,-0.975647306,-1.135648613,0.055617476,-0.136090874,-0.057328965,-0.703301414,-1.00344762,-1.194928515,0.882146165,-0.179502273,-0.531423549,-0.097484162,0.308970509,0.531546727,-0.011667575,0.568365165,0.671892085,,,,,,,,,,,,,,,,,,,
588,-0.688811798,0.008554104,-0.983518118,-1.137677064,0.086781807,-0.137227857,-0.031737555,-0.688874729,-1.017830106,-1.113892067,0.861799373,-0.145229385,-0.480322938,-0.009243631,0.33115243,0.525629597,0.006613028,0.555488541,0.681944517,,,,,,,,,,,,,,,,,,,
589,-0.671185142,0.010783782,-1.011421584,-1.162993852,0.121949012,-0.102369456,-0.032861677,-0.59300152,-0.992297744,-1.182140197,0.875368531,-0.195075087,-0.41809435,0.09194406,0.663022252,0.562889856,-0.031273195,0.526020835,0.647584258,,,,,,,,,,,,,,,,,,,
590,-0.632909652,0.00332182,-0.998893319,-1.118418988,0.062698439,-0.007197977,-0.002184455,-0.592009275,-0.981516292,-1.075562036,0.934547957,-0.139258807,-0.216618237,0.159401513,0.780897237,0.504740323,-0.023305501,0.487986488,0.728174252,,,,,,,,,,,,,,,,,,,
591,-0.645743987,0.076611832,-0.984654568,-1.127279928,0.043385009,-0.008269924,0.022587405,-0.623341079,-0.950824508,-1.081899452,0.944790252,-0.128425747,-0.094567122,0.112104693,0.873812099,0.563169986,-0.042507842,0.504007909,0.729248579,,,,,,,,,,,,,,,,,,,
592,-0.554868868,0.154294416,-0.991459359,-1.12684941,-0.012786845,-0.0069719,0.031657306,-0.58821912,-0.916181636,-1.028573581,0.967363859,-0.103292638,0.004077627,0.132662879,0.942525875,0.502094306,-0.026059824,0.476102731,0.803613192,,,,,,,,,,,,,,,,,,,
593,-0.594212167,0.082801303,-1.010799279,-1.166466273,0.0576691,0.044288112,0.020799741,-0.567632234,-0.926620137,-1.0080055,1.005807849,-0.08395187,0.205296952,0.131900008,0.981787071,0.551241789,-0.056715732,0.517058841,0.782377145,,,,,,,,,,,,,,,,,,,
594,-0.621797557,0.153720287,-1.005697897,-1.173223814,0.041383539,0.124834822,-0.003756088,-0.521923307,-0.901066998,-0.996662736,0.99426501,-0.054854607,0.258246664,0.150827678,1.070288809,0.534860909,-0.033324423,0.474046015,0.79138066,,,,,,,,,,,,,,,,,,,
595,-0.563610157,0.132200668,-0.999105286,-1.182999047,0.013974172,0.121674041,-0.010505992,-0.510491017,-0.912338809,-0.947616573,0.9401328,-0.018869469,0.313372377,0.107690728,1.092946092,0.573349405,0.026259639,0.499569636,0.770108324,,,,,,,,,,,,,,,,,,,
596,-0.518182459,0.163745544,-1.015900239,-1.165012433,-0.028081418,0.088667854,0.075987124,-0.504282354,-0.904234625,-0.904882819,0.95519709,0.006336359,0.365168176,0.160657664,1.196268856,0.557039753,-0.000152585,0.530588856,0.748591737,,,,,,,,,,,,,,,,,,,
597,-0.516777179,0.177131097,-1.016837276,-1.164650652,-0.01361517,-0.015231528,0.052386706,-0.468867418,-0.868544924,-0.726877585,0.906332855,0.000801653,0.366993063,0.195970056,1.171030242,0.623121146,0.00725906,0.507090932,0.762719737,,,,,,,,,,,,,,,,,,,
598,-0.482199844,0.232338485,-0.980401717,-1.170764491,-0.022983273,-0.057169485,0.019997404,-0.501079518,-0.81401682,-0.691175233,0.94876837,0.006178227,0.35938183,0.181328502,1.203908815,0.588534722,-0.027053804,0.492732795,0.775625149,,,,,,,,,,,,,,,,,,,
599,-0.566100557,0.244664066,-0.982607938,-1.167078107,-0.009750088,-0.080522167,0.001612296,-0.406017388,-0.84188063,-0.611679628,0.941087986,0.033264141,0.382982494,0.169243474,1.217110609,0.620330865,-0.097209778,0.516443201,0.756134234,,,,,,,,,,,,,,,,,,,
600,-0.509790917,0.221149535,-1.050288823,-1.157478496,-0.050256406,-0.110404684,-0.02611139,-0.342363106,-0.821799245,-0.532125241,0.857927156,0.06277789,0.388129588,0.152513272,1.231387897,0.644645609,-0.002879143,0.535326322,0.735580909,,,,,,,,,,,,,,,,,,,
601,-0.551726131,0.182748293,-1.068681382,-1.160698956,0.003893658,-0.074751481,0.008843755,-0.309755001,-0.836392678,-0.628294546,0.867693492,0.053857351,0.412466461,0.13087817,1.27203454,0.683585772,-0.022459928,0.500919021,0.746214703,,,,,,,,,,,,,,,,,,,
602,-0.549772028,0.212507953,-1.170485017,-1.18087874,-0.033822236,-0.075017395,-0.033800237,-0.280391923,-0.812769127,-0.586752753,0.852185703,0.11735448,0.386066074,0.092372831,1.313085113,0.698371931,-0.082357101,0.508763237,0.747404513,,,,,,,,,,,,,,,,,,,
603,-0.584321573,0.190033949,-1.132140411,-1.168699078,0.003927395,-0.061782464,-0.045159659,-0.329196799,-0.783889694,-0.604083076,0.862491407,0.206466602,0.323185358,0.062195778,1.195122684,0.67311797,-0.108692079,0.519524519,0.794109247,,,,,,,,,,,,,,,,,,,
604,-0.499097613,0.241187891,-1.129207528,-1.186029981,-0.020357684,-0.047527838,-0.030258827,-0.343990145,-0.798471381,-0.563014294,0.905941868,0.266849738,0.298507656,-0.026623616,1.173186113,0.673253389,-0.073295355,0.544961099,0.717991975,,,,,,,,,,,,,,,,,,,
605,-0.543076661,0.216031695,-1.068013668,-1.20008564,0.034653727,-0.080064122,-0.04161059,-0.301855441,-0.843179387,-0.536447171,0.901087384,0.261281734,0.307834674,-0.073217311,1.110441219,0.687747185,-0.050361094,0.51494572,0.719409596,,,,,,,,,,,,,,,,,,,
606,-0.535065236,0.149363686,-1.180633741,-1.257522185,0.11012662,-0.146182977,-0.02475232,-0.282665909,-0.828234128,-0.542413132,0.859686285,0.312069482,0.268555279,-0.160152868,1.008660883,0.672203111,-0.039461944,0.529028966,0.724189875,,,,,,,,,,,,,,,,,,,
607,-0.496116039,0.151645869,-1.220756339,-1.253393305,0.062947214,-0.181115478,-0.078711708,-0.250429762,-0.788974209,-0.42579003,0.886054194,0.412530806,0.28956259,-0.187034601,0.936424941,0.711065897,-0.049232974,0.483593986,0.749996758,,,,,,,,,,,,,,,,,,,
608,-0.482842471,0.144597636,-1.192265749,-1.259587121,0.154937997,-0.189572922,-0.046260919,-0.246560481,-0.792919636,-0.420970384,0.765675622,0.445488151,0.315624823,-0.213194215,0.875518548,0.6797979,-0.078036884,0.504192107,0.736892372,,,,,,,,,,,,,,,,,,,
609,-0.477355879,0.107382484,-1.242947347,-1.232867602,0.177177842,-0.208559849,-0.066915412,-0.252112428,-0.804912901,-0.348633678,0.793625694,0.415088579,0.328495307,-0.348439775,0.994368379,0.69885783,-0.047483631,0.475494599,0.677052896,,,,,,,,,,,,,,,,,,,
610,-0.479312265,0.096669073,-1.191422583,-1.253712013,0.214810168,-0.233706738,-0.088570047,-0.279781693,-0.754289771,-0.282424823,0.81348033,0.480364949,0.304672413,-0.423198934,0.957308736,0.658861907,-0.026946465,0.548288239,0.698260239,,,,,,,,,,,,,,,,,,,
611,-0.493661665,0.128089542,-1.222471795,-1.276445398,0.227516259,-0.312300768,-0.12639689,-0.269445506,-0.741547871,-0.288432271,0.883190724,0.476187971,0.261272235,-0.401415263,0.964344745,0.735702406,-0.063195307,0.523428071,0.702929429,,,,,,,,,,,,,,,,,,,
612,-0.467040587,0.114641199,-1.218380974,-1.263748024,0.175125454,-0.364207869,-0.113684159,-0.250406143,-0.801996342,-0.300079675,0.858177517,0.474831693,0.133023616,-0.489800899,0.971159258,0.68387532,-0.10661198,0.510025611,0.628817052,,,,,,,,,,,,,,,,,,,
613,-0.439801251,0.090042051,-1.27662467,-1.304242456,0.149178718,-0.41310177,-0.134372387,-0.235207153,-0.73853205,-0.251388278,0.886585895,0.435731646,0.09293188,-0.49980436,0.992754253,0.646367887,-0.086913775,0.512162448,0.6425848,,,,,,,,,,,,,,,,,,,
614,-0.389323273,0.069256638,-1.277523073,-1.294837635,0.14977967,-0.417354579,-0.26458004,-0.277052117,-0.743691326,-0.184869063,0.884761502,0.459553941,0.093375882,-0.617447284,0.98196968,0.680668116,-0.062917025,0.518452136,0.684267923,,,,,,,,,,,,,,,,,,,
615,-0.347178937,0.098351927,-1.260462686,-1.321071813,0.157840589,-0.37907155,-0.207672362,-0.222891365,-0.838999052,-0.181263515,0.908197282,0.459111374,0.102527635,-0.663594704,0.958193141,0.726668032,-0.038990975,0.529464869,0.696717343,,,,,,,,,,,,,,,,,,,
616,-0.334557752,0.083092547,-1.278050495,-1.287285559,0.180484658,-0.32909084,-0.164789519,-0.258406226,-0.867881426,-0.158590086,0.899573598,0.431828299,0.064832676,-0.64991523,0.94026662,0.710059201,-0.067093906,0.512631414,0.59998374,,,,,,,,,,,,,,,,,,,
617,-0.370032006,0.088740877,-1.245536984,-1.270955309,0.188267633,-0.322484201,-0.146655216,-0.370642038,-0.782434526,-0.108587588,0.893866596,0.504350861,0.12870059,-0.632006356,0.968698655,0.690050341,-0.081710623,0.510927904,0.624355292,,,,,,,,,,,,,,,,,,,
618,-0.332373835,0.011437261,-1.251867965,-1.347148133,0.142182482,-0.399132014,-0.187085892,-0.359937902,-0.769790775,-0.111376035,0.976200148,0.458269945,0.128263727,-0.610124721,0.98997903,0.712536723,-0.093764217,0.539051256,0.630770661,,,,,,,,,,,,,,,,,,,
619,-0.317670186,0.040163834,-1.207475096,-1.344259935,0.193827816,-0.352201331,-0.185239381,-0.34026935,-0.739185496,-0.060091245,0.920649477,0.492834306,0.178700494,-0.536691417,0.999789405,0.725289963,-0.082877634,0.516947201,0.662711078,,,,,,,,,,,,,,,,,,,
620,-0.306021451,0.070975635,-1.248290477,-1.379945533,0.113992967,-0.351793053,-0.145402486,-0.331502673,-0.69895136,-0.051113272,0.969034473,0.563715295,0.181019605,-0.547098376,0.978089247,0.785320492,-0.103102587,0.55629508,0.634594637,,,,,,,,,,,,,,,,,,,
621,-0.321769275,0.006695535,-1.326572971,-1.330792625,0.111405936,-0.28327488,-0.134727753,-0.341672892,-0.730886689,0.047458257,0.989305257,0.562955953,0.25729395,-0.49365539,0.936047898,0.811121692,-0.111199546,0.560776253,0.600330778,,,,,,,,,,,,,,,,,,,
622,-0.318465261,-0.004648018,-1.313787473,-1.395377029,0.093587852,-0.255179384,-0.089840534,-0.327412526,-0.744534919,0.093868591,0.945418222,0.617974926,0.338084848,-0.409869208,0.948325122,0.878579407,-0.049550266,0.528102952,0.665229939,,,,,,,,,,,,,,,,,,,
623,-0.266816596,-0.024483584,-1.316511112,-1.395594812,0.061322033,-0.313238406,-0.115723125,-0.319683777,-0.718706595,0.147818281,0.992429742,0.669640293,0.470984855,-0.313053132,0.972344962,0.883385597,-0.026752012,0.597970655,0.65652628,,,,,,,,,,,,,,,,,,,
624,-0.195283936,-0.038727266,-1.297945891,-1.35808059,0.070341423,-0.35572868,-0.12141259,-0.270012246,-0.751826318,0.167660824,1.053858205,0.653860433,0.543118837,-0.260857636,0.981659561,0.911135851,0.033191529,0.615535551,0.6588755,,,,,,,,,,,,,,,,,,,
625,-0.138420932,0.01515673,-1.293908146,-1.348162793,0.063734468,-0.298766997,-0.150351967,-0.272573118,-0.738101909,0.206185183,0.997622544,0.656315794,0.634180413,-0.225840413,0.937415036,0.895736931,0.051288256,0.630084503,0.663934038,,,,,,,,,,,,,,,,,,,
626,-0.181877195,-0.045700127,-1.308198642,-1.355322196,0.06247329,-0.267075977,-0.169129783,-0.288415166,-0.758409854,0.195194681,1.007398538,0.625572246,0.772151451,-0.188798207,0.897521411,0.88679171,0.065810886,0.622156935,0.602553756,,,,,,,,,,,,,,,,,,,
