Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9
186,-1.036496453,-1.056925334,-1.209254598,-1.096045928,-1.07589749,-0.929055068,-1.032312427,-1.173663823,
187,-1.037366647,-1.059014952,-1.209578494,-1.09983728,-1.074712988,-0.929739557,-1.035546024,-1.175261522,
188,-1.038211081,-1.060972427,-1.209821755,-1.103569009,-1.073498318,-0.930365057,-1.038747702,-1.176809576,
189,-1.039029539,-1.062801092,-1.209989017,-1.107237523,-1.072257029,-0.930933259,-1.041918207,-1.17830594,
190,-1.039821928,-1.064505013,-1.210084794,-1.110839227,-1.070992668,-0.931445991,-1.045058231,-1.179748566,
191,-1.040588156,-1.066088451,-1.210113599,-1.11437053,-1.069708781,-0.931905227,-1.048168465,-1.181135409,
192,-1.041328129,-1.067555664,-1.210079943,-1.117827838,-1.06840891,-0.932312947,-1.051249602,-1.18246442,
193,-1.042041758,-1.068910914,-1.209988339,-1.121207735,-1.067096336,-0.932671131,-1.054302332,-1.183733609,
194,-1.04272915,-1.070158459,-1.209843342,-1.124508003,-1.065773998,-0.932981759,-1.057327326,-1.184941486,
195,-1.04339141,-1.071302565,-1.209649717,-1.127726931,-1.064444809,-0.933246811,-1.060324948,-1.186086836,
196,-1.044029944,-1.072347691,-1.209412295,-1.13086281,-1.063111684,-0.933468281,-1.063295349,-1.187168445,
197,-1.044646162,-1.073298531,-1.209135906,-1.133913929,-1.061777537,-0.933648328,-1.066238674,-1.188185098,
198,-1.04524147,-1.074159792,-1.20882538,-1.136878579,-1.060445281,-0.933789221,-1.069155069,-1.189135583,
199,-1.04581728,-1.074936183,-1.208485545,-1.139755065,-1.059117792,-0.93389323,-1.072044679,-1.190018686,
200,-1.046375271,-1.075632412,-1.208120928,-1.142542527,-1.057797544,-0.933962627,-1.07490765,-1.190833281,
201,-1.046917656,-1.076253186,-1.207735456,-1.145241336,-1.056486775,-0.933999683,-1.077743899,-1.191578989,
202,-1.047446715,-1.076803108,-1.207332984,-1.147851955,-1.055187724,-0.934006669,-1.080552698,-1.192255805,
203,-1.047964725,-1.077286146,-1.206917369,-1.150374853,-1.053902626,-0.933985891,-1.083333206,-1.192863723,
204,-1.048473964,-1.077706034,-1.206492467,-1.152810495,-1.052633717,-0.933939908,-1.086084585,-1.19340274,
205,-1.048976717,-1.078066505,-1.206062133,-1.155159349,-1.051383234,-0.933871379,-1.088805992,-1.193872852,
206,-1.049475386,-1.078371291,-1.205630222,-1.157422087,-1.050153194,-0.933782963,-1.091496589,-1.194274056,
207,-1.049972479,-1.078624127,-1.205200584,-1.15960057,-1.048944769,-0.933677321,-1.094155523,-1.194606434,
208,-1.050470506,-1.078828743,-1.204777072,-1.161697078,-1.047758928,-0.933557114,-1.09678179,-1.19487073,
209,-1.050971977,-1.078988658,-1.204363538,-1.163713891,-1.046596642,-0.933425,-1.099374262,-1.195067994,
210,-1.051479403,-1.079107042,-1.203963831,-1.165653289,-1.04545888,-0.933283681,-1.101931814,-1.195199278,
211,-1.05199531,-1.079187036,-1.203581772,-1.167517553,-1.044346611,-0.933136022,-1.104453316,-1.195265635,
212,-1.052522327,-1.079231779,-1.203220976,-1.169308973,-1.043260797,-0.932984928,-1.10693764,-1.195268115,
213,-1.053063118,-1.079244409,-1.202884985,-1.171030256,-1.042201864,-0.932833303,-1.10938366,-1.195207771,
214,-1.053620349,-1.079228066,-1.202577339,-1.172684624,-1.041169383,-0.932684053,-1.111790144,-1.195085755,
215,-1.054196684,-1.079185808,-1.202301578,-1.174275337,-1.040162854,-0.932540083,-1.114155555,-1.194903934,
216,-1.05479479,-1.079120008,-1.202061244,-1.175805652,-1.039181774,-0.932404299,-1.116478296,-1.194664477,
217,-1.055417017,-1.079032687,-1.201859775,-1.177278827,-1.038225641,-0.932279541,-1.118756769,-1.194369554,
218,-1.056064963,-1.078925865,-1.201700368,-1.178698121,-1.037293952,-0.9321685,-1.120989377,-1.194021335,
219,-1.056740117,-1.078801562,-1.201586182,-1.180066825,-1.036386169,-0.932073842,-1.123174523,-1.193621992,
220,-1.057443966,-1.078661796,-1.201520377,-1.181388404,-1.035501271,-0.931998233,-1.125310582,-1.193173695,
221,-1.058177996,-1.078508589,-1.201506113,-1.18266637,-1.034637897,-0.931944341,-1.127395467,-1.192678645,
222,-1.058943659,-1.078344129,-1.201546536,-1.183904237,-1.033794682,-0.931914832,-1.129426716,-1.192139247,
223,-1.059741488,-1.078170987,-1.201644429,-1.185105518,-1.032970259,-0.931912369,-1.131401856,-1.191557982,
224,-1.060571058,-1.077991785,-1.201802198,-1.186273727,-1.032163261,-0.931939332,-1.133318414,-1.190937333,
225,-1.061431898,-1.077809143,-1.202022232,-1.187412364,-1.031372323,-0.931997679,-1.135173917,-1.190279785,
226,-1.062323537,-1.077625683,-1.202306916,-1.188524624,-1.030596093,-0.932089334,-1.136965892,-1.189587818,
227,-1.063245505,-1.077444026,-1.20265864,-1.189613365,-1.029833302,-0.932216221,-1.138691922,-1.188863917,
228,-1.064197159,-1.077266793,-1.203079647,-1.19068143,-1.0290827,-0.932380263,-1.140349778,-1.188110517,
229,-1.065176559,-1.077096599,-1.203571083,-1.191731663,-1.028343038,-0.932583385,-1.141937267,-1.187329781,
230,-1.066181171,-1.076936055,-1.204133597,-1.192766905,-1.027613067,-0.932827485,-1.143452199,-1.186523771,
231,-1.06720846,-1.076787773,-1.204767834,-1.19379,-1.02689154,-0.93311396,-1.14489238,-1.18569455,
232,-1.068255887,-1.076654364,-1.205474438,-1.194803531,-1.026177208,-0.933443721,-1.146255619,-1.18484418,
233,-1.069320917,-1.076538437,-1.206254055,-1.19580904,-1.025468884,-0.933817662,-1.147539754,-1.183974724,
234,-1.070400604,-1.076442606,-1.207107093,-1.19680781,-1.0247655,-0.934236674,-1.148743162,-1.183088243,
235,-1.071490799,-1.076369405,-1.208033274,-1.197801124,-1.024065999,-0.934701652,-1.149864689,-1.182186731,
236,-1.072587135,-1.076321144,-1.209032189,-1.198790266,-1.023369324,-0.935213487,-1.150903198,-1.181271798,
237,-1.073685245,-1.076300084,-1.210103432,-1.199776517,-1.022674421,-0.935773033,-1.151857551,-1.180344928,
238,-1.074780759,-1.076308491,-1.211246595,-1.200761117,-1.021980233,-0.936380714,-1.152726612,-1.179407608,
239,-1.075869302,-1.076348626,-1.21246125,-1.201744449,-1.021285744,-0.937036694,-1.153509241,-1.178461319,
240,-1.076946198,-1.076422752,-1.213746177,-1.202726098,-1.020590623,-0.937741133,-1.154204597,-1.177507548,
241,-1.078006396,-1.076533069,-1.215099163,-1.203705619,-1.019895114,-0.93849419,-1.154812893,-1.176547777,
242,-1.07904482,-1.076680458,-1.216517933,-1.20468257,-1.019199476,-0.939296026,-1.155334571,-1.175583312,
243,-1.080056396,-1.076864584,-1.218000214,-1.205656506,-1.018503971,-0.940146802,-1.155770078,-1.174614572,
244,-1.081036047,-1.077085067,-1.21954373,-1.206626983,-1.01780886,-0.941046673,-1.156119856,-1.173641702,
245,-1.081978726,-1.077341527,-1.221146045,-1.207593348,-1.017114404,-0.941995774,-1.156384351,-1.172664847,
246,-1.082879641,-1.077633583,-1.222803188,-1.208554248,-1.016420948,-0.94299423,-1.15656404,-1.171684151,
247,-1.08373414,-1.077960855,-1.224510341,-1.209508183,-1.015729331,-0.944042167,-1.156660043,-1.170699761,
248,-1.084537573,-1.078322547,-1.226262676,-1.210453653,-1.015040567,-0.945139709,-1.156674087,-1.16971182,
249,-1.085285292,-1.078716062,-1.228055365,-1.211389157,-1.014355672,-0.946286982,-1.156607918,-1.168720255,
250,-1.085972646,-1.079138317,-1.229883581,-1.212313196,-1.013675661,-0.947484112,-1.156463286,-1.167723991,
251,-1.086595344,-1.079586229,-1.231742199,-1.213224232,-1.013001549,-0.948731155,-1.156241938,-1.166721674,
252,-1.087150381,-1.080056713,-1.233625032,-1.21412012,-1.012334351,-0.95002792,-1.155945622,-1.165711947,
253,-1.087635046,-1.080546688,-1.235525648,-1.214998238,-1.011675159,-0.95137416,-1.155576226,-1.164693452,
254,-1.088046625,-1.081053058,-1.23743762,-1.215855951,-1.011025239,-0.952769628,-1.155136173,-1.163664835,
255,-1.088382406,-1.081572388,-1.239354517,-1.216690621,-1.010385886,-0.954214077,-1.154628016,-1.162624738,
256,-1.088639696,-1.08210081,-1.241269904,-1.217499612,-1.009758389,-0.955707261,-1.154054308,-1.161571791,
257,-1.0888169,-1.082634435,-1.243177039,-1.218280289,-1.009144041,-0.95724893,-1.1534176,-1.160504561,
258,-1.08891407,-1.083169368,-1.245068719,-1.219029875,-1.008544134,-0.958838296,-1.152720447,-1.159421601,
259,-1.088931398,-1.08370172,-1.2469377,-1.219745203,-1.007959926,-0.960473401,-1.151965418,-1.158321463,
260,-1.088869072,-1.084227597,-1.248776742,-1.220423036,-1.007391877,-0.962152126,-1.15115552,-1.157202699,
261,-1.088727283,-1.084743106,-1.250578602,-1.221060137,-1.006839653,-0.963872357,-1.150294195,-1.156063861,
262,-1.088506364,-1.085244336,-1.252336099,-1.221653269,-1.006302884,-0.965631977,-1.149384902,-1.154903501,
263,-1.088208392,-1.08572737,-1.254042769,-1.222199196,-1.005781201,-0.96742887,-1.148431102,-1.153720311,
264,-1.087836601,-1.086188292,-1.255692631,-1.222694731,-1.005274235,-0.9692609,-1.147436255,-1.15251352,
265,-1.087394249,-1.086623187,-1.25727971,-1.223137308,-1.004781615,-0.971125089,-1.14640382,-1.151282485,
266,-1.086884592,-1.087028137,-1.258798033,-1.223524785,-1.004302808,-0.9730173,-1.145337347,-1.150026565,
267,-1.086310886,-1.087399232,-1.260241626,-1.223855027,-1.003836107,-0.974933312,-1.14424076,-1.148745116,
268,-1.085676507,-1.087732953,-1.261604853,-1.2241259,-1.003379294,-0.976868903,-1.143118078,-1.147437497,
269,-1.084985358,-1.088026441,-1.262883579,-1.224335268,-1.002930149,-0.978819855,-1.141973323,-1.146103065,
270,-1.084241488,-1.088276898,-1.264074087,-1.224481,-1.002486454,-0.980781945,-1.140810513,-1.144741354,
271,-1.083448947,-1.088481527,-1.265172658,-1.224561425,-1.002045988,-0.982750925,-1.139633669,-1.143352528,
272,-1.082611783,-1.08863753,-1.266175573,-1.224575976,-1.001606532,-0.984722044,-1.138446794,-1.141936884,
273,-1.081734044,-1.088742111,-1.267079121,-1.224524246,-1.001165768,-0.98669011,-1.137253439,-1.140494723,
274,-1.080819655,-1.088792518,-1.267880285,-1.224405831,-1.000721103,-0.988649917,-1.136056671,-1.139026345,
275,-1.079872314,-1.088786401,-1.268577304,-1.224220323,-1.000269899,-0.990596257,-1.134859536,-1.137532048,
276,-1.078895697,-1.088721621,-1.269168547,-1.223967318,-0.999809515,-0.992523925,-1.133665075,-1.136012131,
277,-1.077893478,-1.088596036,-1.269652384,-1.223646523,-0.999337312,-0.994427714,-1.132476334,-1.134466902,
278,-1.076869333,-1.088407509,-1.270027187,-1.223258802,-0.99885065,-0.996302443,-1.131296356,-1.132896685,
279,-1.075826895,-1.088153899,-1.270291373,-1.222805692,-0.998346895,-0.998143164,-1.130127748,-1.13130181,
280,-1.074769133,-1.08783307,-1.270444127,-1.222288736,-0.997823571,-0.999945064,-1.128971156,-1.129682608,
281,-1.073698486,-1.087443319,-1.270485246,-1.221709477,-0.997278388,-1.001703326,-1.127826669,-1.128039407,
282,-1.072617377,-1.086983942,-1.270414543,-1.221069461,-0.996709071,-1.003413138,-1.12669438,-1.126372539,
283,-1.071528232,-1.08645437,-1.270231829,-1.220370232,-0.996113343,-1.005069683,-1.125574381,-1.124682332,
284,-1.070433474,-1.085854035,-1.269936919,-1.219613744,-0.995488927,-1.006668149,-1.124466761,-1.122969078,
285,-1.069335312,-1.085182371,-1.269529855,-1.218802764,-0.994833546,-1.008203886,-1.123371574,-1.121232949,
286,-1.068234783,-1.084438808,-1.269011936,-1.217940162,-0.994144998,-1.009673149,-1.122287698,-1.119474098,
287,-1.067132521,-1.083622848,-1.268384888,-1.217028804,-0.993421748,-1.011072503,-1.121212667,-1.117692675,
288,-1.066029164,-1.082734866,-1.267650437,-1.21607156,-0.992662609,-1.012398511,-1.12014394,-1.115888834,
289,-1.064925347,-1.081775853,-1.266810308,-1.215071297,-0.991866399,-1.013647736,-1.119078977,-1.114062724,
290,-1.063821704,-1.080746814,-1.265866231,-1.214030905,-0.991031934,-1.014816743,-1.118015236,-1.112214499,
291,-1.062718477,-1.079648753,-1.26482022,-1.212953447,-0.990158031,-1.015902095,-1.116950177,-1.110344388,
292,-1.061615045,-1.078482673,-1.263674921,-1.211842075,-0.989243508,-1.016900735,-1.115881232,-1.108452834,
293,-1.060510676,-1.077249578,-1.262433063,-1.210699939,-0.988287352,-1.017810838,-1.114805701,-1.106540317,
294,-1.059404635,-1.075950655,-1.261097377,-1.209530192,-0.987289132,-1.01863083,-1.113720842,-1.104607317,
295,-1.05829619,-1.074587664,-1.25967059,-1.208335985,-0.98624854,-1.019359138,-1.112623916,-1.102654314,
296,-1.057184563,-1.073162482,-1.258155477,-1.207120469,-0.985165267,-1.019994187,-1.11151218,-1.100681788,
297,-1.05606807,-1.071676982,-1.256555737,-1.205886789,-0.984039006,-1.020534404,-1.110382895,-1.09869022,
298,-1.054944158,-1.070133039,-1.254875956,-1.204638074,-0.982869449,-1.02097822,-1.109233327,-1.096680024,
299,-1.053810237,-1.068532529,-1.253120756,-1.203377456,-0.981656294,-1.021324646,-1.108061004,-1.094651457,
300,-1.05266372,-1.066877338,-1.251294759,-1.202108063,-0.980399519,-1.021573852,-1.106863775,-1.092604749,
301,-1.051502018,-1.065169588,-1.249402587,-1.200833027,-0.979099505,-1.021726144,-1.105639508,-1.09054013,
302,-1.05032248,-1.063411626,-1.247448881,-1.199555475,-0.977756661,-1.021781827,-1.104386072,-1.08845783,
303,-1.049122035,-1.061605806,-1.245438428,-1.198278398,-0.976371398,-1.021741208,-1.103101335,-1.086358079,
304,-1.047897439,-1.059754484,-1.243376072,-1.197003808,-0.974944126,-1.021604593,-1.101783166,-1.084241108,
305,-1.046645444,-1.057860015,-1.241266657,-1.19573331,-0.973475256,-1.021372299,-1.100429561,-1.082107039,
306,-1.045362805,-1.055924752,-1.239115026,-1.194468509,-0.971965212,-1.021045062,-1.099039187,-1.079955747,
307,-1.044046275,-1.053951048,-1.236926026,-1.19321101,-0.970414596,-1.020624141,-1.097610933,-1.07778707,
308,-1.042692831,-1.051941237,-1.234704456,-1.191962415,-0.968824117,-1.020110829,-1.096143688,-1.075600847,
309,-1.04130003,-1.049897653,-1.232455003,-1.190724327,-0.967194486,-1.019506419,-1.09463634,-1.073396917,
310,-1.039865529,-1.047822626,-1.230182335,-1.189498233,-0.965526416,-1.018812203,-1.093087778,-1.071175117,
311,-1.038386985,-1.045718488,-1.227891118,-1.188285454,-0.963820617,-1.018029474,-1.091496894,-1.068935285,
312,-1.036862052,-1.043587572,-1.22558602,-1.187087294,-0.962077802,-1.017159557,-1.089862706,-1.066677067,
313,-1.035288412,-1.0414322,-1.223271673,-1.185905061,-0.960298675,-1.016204287,-1.088184394,-1.064399694,
314,-1.033664463,-1.039254446,-1.220951613,-1.184740061,-0.958483916,-1.015165904,-1.086461153,-1.06210234,
315,-1.031989426,-1.037056061,-1.218628132,-1.183593598,-0.956634197,-1.014046661,-1.084692174,-1.059784184,
316,-1.030262566,-1.034838776,-1.21630345,-1.182466886,-0.954750192,-1.012848811,-1.082876651,-1.057444401,
317,-1.02848315,-1.032604323,-1.213979789,-1.181360596,-0.952832572,-1.011574608,-1.081013777,-1.055082167,
318,-1.026650444,-1.030354432,-1.211659367,-1.180275207,-0.95088201,-1.010226303,-1.079102762,-1.052696659,
319,-1.024763818,-1.028090836,-1.209344209,-1.179211201,-0.948899178,-1.008806182,-1.077142915,-1.050287118,
320,-1.02282354,-1.025815207,-1.207034647,-1.178169056,-0.946884713,-1.007316809,-1.075133582,-1.047852913,
321,-1.020830326,-1.02352886,-1.204730166,-1.177149254,-0.944839186,-1.005760886,-1.073074106,-1.045393428,
322,-1.018784896,-1.02123297,-1.202430247,-1.176152251,-0.942763166,-1.004141118,-1.070963833,-1.042908046,
323,-1.01668797,-1.018928712,-1.200134368,-1.175177688,-0.94065722,-1.002460209,-1.068802107,-1.040396153,
324,-1.014540267,-1.016617262,-1.197842008,-1.174224176,-0.938521916,-1.000720863,-1.066588278,-1.037857131,
325,-1.012342455,-1.014299794,-1.195552328,-1.17329026,-0.936357821,-0.998925784,-1.064321935,-1.035290366,
326,-1.01009503,-1.011977481,-1.193263445,-1.172374487,-0.934165506,-0.997077632,-1.062003007,-1.032695303,
327,-1.007798452,-1.009651218,-1.190973268,-1.171475401,-0.931945622,-0.995178844,-1.059631447,-1.030071499,
328,-1.005453181,-1.007321432,-1.188679706,-1.170591548,-0.929698871,-0.993231791,-1.05720721,-1.027418523,
329,-1.003059679,-1.004988503,-1.186380665,-1.169721248,-0.927425962,-0.991238844,-1.05473025,-1.024735944,
330,-1.000618406,-1.002652813,-1.18407406,-1.168861744,-0.925127599,-0.989202371,-1.052200519,-1.022023333,
331,-0.99812984,-1.000314741,-1.181758026,-1.168009958,-0.922804491,-0.987124744,-1.049618043,-1.019280257,
332,-0.995594477,-0.997974668,-1.179431006,-1.167162812,-0.920457342,-0.985008332,-1.046983277,-1.016506291,
333,-0.993012818,-0.995632943,-1.177091464,-1.166317228,-0.918086883,-0.982855328,-1.044296844,-1.013701328,
334,-0.990385362,-0.993289619,-1.174737866,-1.165470129,-0.915693973,-0.980667405,-1.041559366,-1.010865811,
335,-0.987712608,-0.9909446,-1.172368676,-1.164618432,-0.913279507,-0.978446139,-1.038771465,-1.008000239,
336,-0.984995046,-0.988597783,-1.169982431,-1.163758959,-0.910844384,-0.976193108,-1.035933766,-1.005105108,
337,-0.982233078,-0.986249071,-1.167578424,-1.16288843,-0.9083895,-0.973909887,-1.033046896,-1.002180916,
338,-0.979427045,-0.983898361,-1.165156415,-1.162003556,-0.905915751,-0.971598054,-1.030111885,-0.99922816,
339,-0.976577293,-0.981545555,-1.162716165,-1.161101051,-0.903424036,-0.969259182,-1.027130363,-0.996247343,
340,-0.973684163,-0.979190503,-1.160257439,-1.160177628,-0.900915282,-0.966894532,-1.024104013,-0.993239222,
341,-0.970748,-0.976832942,-1.15778,-1.15923,-0.898390479,-0.964504799,-1.021034515,-0.990204964,
342,-0.967769135,-0.974472595,-1.155283793,-1.158255142,-0.895850625,-0.962090618,-1.017923553,-0.987145771,
343,-0.964747858,-0.972109184,-1.152769488,-1.157251079,-0.893296716,-0.959652624,-1.014772806,-0.984062847,
344,-0.961684445,-0.96974243,-1.15023794,-1.156216097,-0.890729751,-0.957191454,-1.011584053,-0.980957395,
345,-0.958579174,-0.967372056,-1.147690001,-1.155148483,-0.888150726,-0.954707742,-1.00835971,-0.977830617,
346,-0.955432323,-0.964997767,-1.145126523,-1.154046523,-0.885560633,-0.952202114,-1.005102461,-0.97468372,
347,-0.952244168,-0.962619071,-1.142548365,-1.152908504,-0.882960324,-0.949674927,-1.001814989,-0.971518102,
348,-0.949014892,-0.960235331,-1.139956687,-1.151732743,-0.880350531,-0.947126226,-0.998499978,-0.968335442,
349,-0.94574452,-0.957845908,-1.137353155,-1.150518165,-0.877731977,-0.944556041,-0.99516011,-0.965137443,
350,-0.942433065,-0.955450162,-1.134739479,-1.149264258,-0.875105391,-0.9419644,-0.991798075,-0.961925807,
351,-0.939080541,-0.953047454,-1.132117372,-1.147970533,-0.872471497,-0.939351334,-0.988416845,-0.958702237,
352,-0.935686959,-0.950637144,-1.129488544,-1.1466365,-0.869831021,-0.93671687,-0.985019858,-0.955468435,
353,-0.932252329,-0.948218484,-1.126854697,-1.145261668,-0.867184615,-0.934061036,-0.981610594,-0.952226096,
354,-0.928776638,-0.945790379,-1.124217369,-1.143845547,-0.864532468,-0.93138381,-0.978192533,-0.948976584,
355,-0.925259851,-0.943351661,-1.121577988,-1.142387945,-0.861874587,-0.92868514,-0.974769157,-0.945720805,
356,-0.921701934,-0.940901163,-1.118937975,-1.14088967,-0.859210982,-0.92596497,-0.971343945,-0.942459636,
357,-0.918102852,-0.93843772,-1.116298753,-1.139351736,-0.856541661,-0.923223245,-0.967920347,-0.939193953,
358,-0.914462573,-0.935960165,-1.113661745,-1.13777516,-0.853866631,-0.920459912,-0.964501596,-0.93592463,
359,-0.910781057,-0.933467316,-1.1110285,-1.136160959,-0.851185899,-0.917674916,-0.961090828,-0.932652545,
360,-0.907058239,-0.930957656,-1.108401198,-1.134510149,-0.848499256,-0.914868206,-0.957691178,-0.929378556,
361,-0.903294049,-0.928429351,-1.105782208,-1.132823762,-0.845805944,-0.912039768,-0.95430578,-0.926102964,
362,-0.899488415,-0.925880554,-1.103173901,-1.1311031,-0.843105126,-0.909189602,-0.950937771,-0.922825355,
363,-0.895641265,-0.923309415,-1.100578649,-1.129349676,-0.840395962,-0.906317708,-0.947590279,-0.919545269,
364,-0.891752527,-0.920714088,-1.097998823,-1.12756501,-0.837677613,-0.903424087,-0.944265875,-0.916262245,
365,-0.88782207,-0.918092724,-1.095436818,-1.125750621,-0.834949243,-0.900508739,-0.940966161,-0.912975825,
366,-0.883849641,-0.915443374,-1.092895078,-1.123908027,-0.832210008,-0.897571666,-0.937692642,-0.909685548,
367,-0.879834973,-0.912763633,-1.090376053,-1.12203875,-0.829459001,-0.894612892,-0.934446819,-0.906390939,
368,-0.875777802,-0.910050967,-1.087882192,-1.120144415,-0.826695241,-0.891632552,-0.931230199,-0.903091021,
369,-0.871677859,-0.907302841,-1.085415946,-1.118226958,-0.823917747,-0.888630812,-0.928044284,-0.899784223,
370,-0.867534869,-0.904516722,-1.082979755,-1.116288364,-0.821125533,-0.885607837,-0.924890457,-0.896468942,
371,-0.863348337,-0.901690075,-1.080575916,-1.11433062,-0.818317617,-0.882563794,-0.921769133,-0.893143574,
372,-0.859117581,-0.898820364,-1.078206596,-1.112355714,-0.815493014,-0.879498847,-0.918680262,-0.889806516,
373,-0.854841913,-0.895904897,-1.07587396,-1.110365633,-0.812650786,-0.876413162,-0.915623795,-0.886456164,
374,-0.850520647,-0.89294079,-1.073580169,-1.108362336,-0.809790332,-0.873307011,-0.912599677,-0.88309091,
375,-0.846153092,-0.889925145,-1.071327389,-1.106347443,-0.806911212,-0.870180948,-0.90960786,-0.879709014,
376,-0.841738555,-0.886855064,-1.069117548,-1.104322344,-0.804012987,-0.867035573,-0.906648287,-0.876308594,
377,-0.837276291,-0.883727649,-1.066951154,-1.102288424,-0.801095217,-0.863871487,-0.903720657,-0.87288776,
378,-0.832765541,-0.880540004,-1.06482818,-1.100247069,-0.798157463,-0.86068929,-0.900824201,-0.869444623,
379,-0.828205543,-0.877289275,-1.062748596,-1.098199663,-0.795199286,-0.857489583,-0.8979581,-0.865977292,
380,-0.823595538,-0.87397291,-1.060712376,-1.096147592,-0.792220314,-0.854272966,-0.895121533,-0.862483878,
381,-0.818934764,-0.870588468,-1.058719488,-1.094092106,-0.789220383,-0.851040046,-0.892313682,-0.858962502,
382,-0.814222616,-0.867133513,-1.056769541,-1.092034141,-0.786199368,-0.847791441,-0.889533726,-0.855411577,
383,-0.80945886,-0.863605604,-1.054861265,-1.089974585,-0.783157144,-0.844527769,-0.886780821,-0.851829803,
384,-0.804643319,-0.860002304,-1.052993261,-1.087914326,-0.780093583,-0.84124965,-0.884053895,-0.848215899,
385,-0.799775813,-0.856321179,-1.051164131,-1.085854253,-0.777008562,-0.837957702,-0.881351763,-0.844568581,
386,-0.794856165,-0.852560218,-1.049372475,-1.083795254,-0.773901952,-0.834652544,-0.878673239,-0.840886564,
387,-0.789884222,-0.848718139,-1.047616879,-1.081738188,-0.770773507,-0.831334776,-0.876017137,-0.837168566,
388,-0.784860517,-0.844793734,-1.045895558,-1.079683609,-0.767622838,-0.82800452,-0.873382269,-0.833413324,
389,-0.779786295,-0.840785794,-1.044206336,-1.077631897,-0.764449541,-0.824661403,-0.870767449,-0.829620003,
390,-0.774662835,-0.836693111,-1.042547017,-1.075583427,-0.761253216,-0.821305024,-0.868171374,-0.825788175,
391,-0.769491416,-0.832514476,-1.040915407,-1.073538577,-0.758033461,-0.817934986,-0.865592517,-0.821917427,
392,-0.764273317,-0.828248733,-1.039309312,-1.071497723,-0.754789874,-0.814550891,-0.86302932,-0.818007347,
393,-0.759009897,-0.823895192,-1.037726509,-1.06946124,-0.75152203,-0.811152339,-0.860480226,-0.814057522,
394,-0.753703109,-0.819453416,-1.036164567,-1.067429403,-0.748229269,-0.807738887,-0.857943679,-0.81006754,
395,-0.748355182,-0.814922971,-1.034620958,-1.065402278,-0.744910798,-0.804309557,-0.855418122,-0.806037005,
396,-0.742968344,-0.81030342,-1.033093157,-1.063379906,-0.741565823,-0.800863011,-0.852901982,-0.801965816,
397,-0.737544823,-0.80559433,-1.031578634,-1.061362329,-0.738193549,-0.797397906,-0.850393547,-0.797854138,
398,-0.73208685,-0.800795263,-1.030074862,-1.059349588,-0.734793183,-0.793912898,-0.847891022,-0.793702142,
399,-0.726596503,-0.795905665,-1.028579134,-1.057341725,-0.731363931,-0.790406645,-0.845392615,-0.789509999,
400,-0.721075428,-0.790924693,-1.027088215,-1.055338721,-0.72790498,-0.786877802,-0.842896531,-0.785277881,
401,-0.715525192,-0.785851463,-1.025598773,-1.05334006,-0.724415454,-0.78332502,-0.840400978,-0.781005958,
402,-0.70994736,-0.780685093,-1.024107477,-1.05134498,-0.720894459,-0.77974689,-0.83790416,-0.776694424,
403,-0.704343497,-0.775424698,-1.022610995,-1.049352716,-0.717341106,-0.776141983,-0.835404277,-0.772343793,
404,-0.698715153,-0.770069395,-1.021105983,-1.047362506,-0.7137545,-0.772508871,-0.832899508,-0.767954846,
405,-0.693063258,-0.764618272,-1.019588669,-1.045373584,-0.710133749,-0.768846122,-0.830388031,-0.763528372,
406,-0.687387969,-0.759070016,-1.018054745,-1.043385182,-0.706477963,-0.765152309,-0.827868023,-0.759065161,
407,-0.681689394,-0.753423024,-1.016499868,-1.041396155,-0.702786233,-0.761426,-0.825337663,-0.754566,
408,-0.675967643,-0.747675688,-1.014919694,-1.03940471,-0.699057633,-0.757665844,-0.822795127,-0.750031678,
409,-0.670222823,-0.741826398,-1.013309882,-1.037408987,-0.695291233,-0.753870793,-0.820238604,-0.74546301,
410,-0.664455011,-0.735873546,-1.011666127,-1.03540713,-0.691486104,-0.75003988,-0.817666385,-0.740861202,
411,-0.658663974,-0.729815522,-1.009984493,-1.033397281,-0.687641316,-0.746172135,-0.815076827,-0.736227753,
412,-0.652849313,-0.72365069,-1.008261251,-1.03137758,-0.68375594,-0.742266589,-0.812468283,-0.73156417,
413,-0.647010624,-0.717377318,-1.006492672,-1.029346159,-0.679829056,-0.738322273,-0.80983911,-0.726871961,
414,-0.641147503,-0.710993655,-1.004675025,-1.027301061,-0.675859848,-0.734338217,-0.807187663,-0.722152633,
415,-0.635259549,-0.704497953,-1.002804582,-1.025240293,-0.671847571,-0.730313674,-0.804512298,-0.717407693,
416,-0.629346404,-0.69788846,-1.000877854,-1.023161865,-0.667791483,-0.726248423,-0.801811445,-0.712638663,
417,-0.623407872,-0.691163427,-0.998892208,-1.021063784,-0.663690841,-0.722142322,-0.799083708,-0.707847249,
418,-0.617443795,-0.684321118,-0.996845208,-1.018944058,-0.659544904,-0.717995229,-0.796327714,-0.70303529,
419,-0.611454017,-0.677360114,-0.994734418,-1.016800704,-0.655352927,-0.713807003,-0.793542092,-0.698204625,
420,-0.605438378,-0.670279302,-0.992557401,-1.014632193,-0.651114223,-0.709577501,-0.790725471,-0.693357094,
421,-0.599396726,-0.663077584,-0.990311719,-1.012437668,-0.646828353,-0.705306588,-0.787876477,-0.688494537,
