time,route3,route1,route8,route5,route4,route6,route2,route7
286,1.430800582,-0.317176589,0.275511934,-0.286457667,0.389159296,-0.429010845,-0.940816977,0.464315024
287,1.519822248,-0.326202481,0.276755491,-0.284651867,0.411846746,-0.439732671,-0.954063028,0.471021749
288,1.606423796,-0.337789184,0.278616091,-0.28164185,0.42485683,-0.448547085,-0.966110444,0.478853607
289,1.680353913,-0.357329417,0.280974694,-0.277151103,0.422338324,-0.450683366,-0.975524989,0.487125328
290,1.732515169,-0.388713554,0.283527767,-0.272279318,0.412766818,-0.447185994,-0.980985664,0.496043593
291,1.764448605,-0.427300953,0.285965543,-0.268201306,0.40924962,-0.443051769,-0.982839429,0.50585237
292,1.782800585,-0.46549754,0.288219911,-0.265750484,0.424458532,-0.44346607,-0.982529022,0.516674377
293,1.79440452,-0.495532818,0.290753348,-0.263126974,0.457661699,-0.4515095,-0.981551386,0.527718752
294,1.802680508,-0.512383068,0.294108919,-0.25732715,0.496194117,-0.464546558,-0.981550827,0.53777534
295,1.802502364,-0.517455353,0.298661954,-0.245270116,0.526704856,-0.478948448,-0.984497067,0.545604086
296,1.787351466,-0.513080514,0.302367046,-0.225908579,0.541450105,-0.491162353,-0.992452413,0.550379401
297,1.751117398,-0.501670517,0.301393214,-0.204941984,0.546686887,-0.499703475,-1.007262811,0.552680908
298,1.69738446,-0.486197025,0.291782042,-0.189564773,0.55090305,-0.504559785,-1.027221194,0.553389454
299,1.638243748,-0.470213787,0.271312082,-0.18704426,0.56162567,-0.505750953,-1.047980046,0.553411643
300,1.586349855,-0.45738252,0.244172487,-0.199153425,0.577845164,-0.503482249,-1.065030804,0.553841313
301,1.551532051,-0.451112596,0.216081244,-0.219018385,0.594582026,-0.498472556,-1.075117404,0.556051044
302,1.528213618,-0.451979054,0.192667854,-0.238712619,0.606443096,-0.49123392,-1.078249755,0.561112163
303,1.508004557,-0.459796335,0.176952355,-0.250709018,0.612281713,-0.482940425,-1.076305491,0.57054538
304,1.482126107,-0.474292071,0.168615307,-0.252614084,0.615502268,-0.476483827,-1.071096055,0.583674487
305,1.444254124,-0.49486508,0.167097477,-0.245986012,0.619714656,-0.475998079,-1.064898021,0.59802314
306,1.3926216,-0.520243886,0.171513193,-0.232517525,0.627711425,-0.48572626,-1.060606458,0.611024583
307,1.325828771,-0.549000777,0.179081269,-0.214232861,0.639175745,-0.506763053,-1.061190251,0.620444581
308,1.243240983,-0.57963261,0.1862712,-0.194980413,0.65308154,-0.530751526,-1.068493771,0.626301722
309,1.151814863,-0.608418831,0.189505973,-0.179347575,0.668338299,-0.547440645,-1.080385584,0.629468452
310,1.062886697,-0.628479486,0.187384936,-0.172010009,0.683307098,-0.547143852,-1.093841542,0.630836727
311,0.988062911,-0.632563179,0.182493668,-0.174839508,0.695970405,-0.531770922,-1.105892283,0.631359161
312,0.935675186,-0.614272343,0.177885585,-0.181861,0.704284308,-0.512496989,-1.1158089,0.632123028
313,0.904028786,-0.578951532,0.176444273,-0.185648944,0.70799454,-0.500968705,-1.124964971,0.634257381
314,0.889554104,-0.53983262,0.178662632,-0.178806842,0.710106743,-0.504914089,-1.13484098,0.638889069
315,0.888454779,-0.510556999,0.183573765,-0.161110197,0.714026062,-0.519241805,-1.146227706,0.646141453
316,0.893235934,-0.5015355,0.190170742,-0.141994083,0.722821633,-0.536229682,-1.157125644,0.654785731
